,subject,id,condition,word,step,trial,pass,phase,SAnswer,rt,sex,hearing,lang,equip
1203,Subject018,1012subject532,bam,asee_shstep13.wav,13,18,3,Early,0,883,,yes,english,Over-the-ear headphones (cost more than $100)
1204,Subject018,1012subject532,bam,asee_shstep5.wav,5,21,4,Early,1,990,,yes,english,Over-the-ear headphones (cost more than $100)
1205,Subject018,1012subject532,bam,asee_shstep5.wav,5,25,5,Early,1,876,,yes,english,Over-the-ear headphones (cost more than $100)
1206,Subject018,1012subject532,bam,asee_shstep5.wav,5,30,6,Late,1,1008,,yes,english,Over-the-ear headphones (cost more than $100)
1207,Subject018,1012subject532,bam,asee_shstep5.wav,5,44,7,Late,1,885,,yes,english,Over-the-ear headphones (cost more than $100)
1208,Subject018,1012subject532,bam,asee_shstep5.wav,5,62,8,Late,1,902,,yes,english,Over-the-ear headphones (cost more than $100)
1209,Subject018,1012subject532,bam,asee_shstep5.wav,5,66,9,Late,1,2712,,yes,english,Over-the-ear headphones (cost more than $100)
1210,Subject018,1012subject532,bam,asee_shstep5.wav,5,68,10,Late,1,1520,,yes,english,Over-the-ear headphones (cost more than $100)
1211,Subject018,1012subject532,bam,asee_shstep7.wav,7,14,1,Early,1,908,,yes,english,Over-the-ear headphones (cost more than $100)
1212,Subject018,1012subject532,bam,asee_shstep7.wav,7,17,2,Early,1,1127,,yes,english,Over-the-ear headphones (cost more than $100)
1213,Subject018,1012subject532,bam,asee_shstep7.wav,7,20,3,Early,1,1151,,yes,english,Over-the-ear headphones (cost more than $100)
1214,Subject018,1012subject532,bam,asee_shstep7.wav,7,26,4,Early,1,1160,,yes,english,Over-the-ear headphones (cost more than $100)
1215,Subject018,1012subject532,bam,asee_shstep7.wav,7,31,5,Early,1,994,,yes,english,Over-the-ear headphones (cost more than $100)
1216,Subject018,1012subject532,bam,asee_shstep7.wav,7,50,6,Late,1,870,,yes,english,Over-the-ear headphones (cost more than $100)
1217,Subject018,1012subject532,bam,asee_shstep7.wav,7,54,7,Late,1,996,,yes,english,Over-the-ear headphones (cost more than $100)
1218,Subject018,1012subject532,bam,asee_shstep7.wav,7,56,8,Late,1,1395,,yes,english,Over-the-ear headphones (cost more than $100)
1219,Subject018,1012subject532,bam,asee_shstep7.wav,7,57,9,Late,1,1828,,yes,english,Over-the-ear headphones (cost more than $100)
1220,Subject018,1012subject532,bam,asee_shstep7.wav,7,61,10,Late,1,942,,yes,english,Over-the-ear headphones (cost more than $100)
1221,Subject018,1012subject532,bam,asee_shstep9.wav,9,1,1,Early,0,989,,yes,english,Over-the-ear headphones (cost more than $100)
1222,Subject018,1012subject532,bam,asee_shstep9.wav,9,7,2,Early,0,587,,yes,english,Over-the-ear headphones (cost more than $100)
1223,Subject018,1012subject532,bam,asee_shstep9.wav,9,10,3,Early,0,1645,,yes,english,Over-the-ear headphones (cost more than $100)
1224,Subject018,1012subject532,bam,asee_shstep9.wav,9,11,4,Early,0,1550,,yes,english,Over-the-ear headphones (cost more than $100)
1225,Subject018,1012subject532,bam,asee_shstep9.wav,9,19,5,Early,1,1378,,yes,english,Over-the-ear headphones (cost more than $100)
1226,Subject018,1012subject532,bam,asee_shstep9.wav,9,22,6,Late,0,887,,yes,english,Over-the-ear headphones (cost more than $100)
1227,Subject018,1012subject532,bam,asee_shstep9.wav,9,33,7,Late,1,1781,,yes,english,Over-the-ear headphones (cost more than $100)
1228,Subject018,1012subject532,bam,asee_shstep9.wav,9,41,8,Late,1,912,,yes,english,Over-the-ear headphones (cost more than $100)
1229,Subject018,1012subject532,bam,asee_shstep9.wav,9,47,9,Late,1,1154,,yes,english,Over-the-ear headphones (cost more than $100)
1230,Subject018,1012subject532,bam,asee_shstep9.wav,9,60,10,Late,0,1717,,yes,english,Over-the-ear headphones (cost more than $100)
1231,Subject018,1012subject532,bam,asee_shstep11.wav,11,0,1,Early,0,3036,,yes,english,Over-the-ear headphones (cost more than $100)
1232,Subject018,1012subject532,bam,asee_shstep11.wav,11,12,2,Early,0,1357,,yes,english,Over-the-ear headphones (cost more than $100)
1233,Subject018,1012subject532,bam,asee_shstep11.wav,11,24,3,Early,0,802,,yes,english,Over-the-ear headphones (cost more than $100)
1234,Subject018,1012subject532,bam,asee_shstep13.wav,13,38,6,Late,0,2495,,yes,english,Over-the-ear headphones (cost more than $100)
1235,Subject018,1012subject532,bam,asee_shstep13.wav,13,52,7,Late,0,854,,yes,english,Over-the-ear headphones (cost more than $100)
1236,Subject018,1012subject532,bam,asee_shstep13.wav,13,59,8,Late,0,890,,yes,english,Over-the-ear headphones (cost more than $100)
1237,Subject018,1012subject532,bam,asee_shstep13.wav,13,64,9,Late,0,1061,,yes,english,Over-the-ear headphones (cost more than $100)
1238,Subject018,1012subject532,bam,asee_shstep13.wav,13,67,10,Late,0,1111,,yes,english,Over-the-ear headphones (cost more than $100)
1239,Subject018,1012subject532,bam,asee_shstep15.wav,15,2,1,Early,0,1091,,yes,english,Over-the-ear headphones (cost more than $100)
1240,Subject018,1012subject532,bam,asee_shstep15.wav,15,3,2,Early,0,953,,yes,english,Over-the-ear headphones (cost more than $100)
1241,Subject018,1012subject532,bam,asee_shstep15.wav,15,6,3,Early,0,598,,yes,english,Over-the-ear headphones (cost more than $100)
1242,Subject018,1012subject532,bam,asee_shstep15.wav,15,8,4,Early,0,997,,yes,english,Over-the-ear headphones (cost more than $100)
1243,Subject018,1012subject532,bam,asee_shstep15.wav,15,34,5,Early,0,838,,yes,english,Over-the-ear headphones (cost more than $100)
1244,Subject018,1012subject532,bam,asee_shstep15.wav,15,42,6,Late,0,1246,,yes,english,Over-the-ear headphones (cost more than $100)
1245,Subject018,1012subject532,bam,asee_shstep13.wav,13,23,4,Early,0,908,,yes,english,Over-the-ear headphones (cost more than $100)
1246,Subject018,1012subject532,bam,asee_shstep13.wav,13,36,5,Early,0,827,,yes,english,Over-the-ear headphones (cost more than $100)
1247,Subject018,1012subject532,bam,asee_shstep15.wav,15,51,9,Late,0,869,,yes,english,Over-the-ear headphones (cost more than $100)
1248,Subject018,1012subject532,bam,asee_shstep15.wav,15,65,10,Late,0,1132,,yes,english,Over-the-ear headphones (cost more than $100)
1249,Subject018,1012subject532,bam,asee_shstep17.wav,17,13,1,Early,0,946,,yes,english,Over-the-ear headphones (cost more than $100)
1250,Subject018,1012subject532,bam,asee_shstep17.wav,17,27,2,Early,0,863,,yes,english,Over-the-ear headphones (cost more than $100)
1251,Subject018,1012subject532,bam,asee_shstep17.wav,17,28,3,Early,0,839,,yes,english,Over-the-ear headphones (cost more than $100)
1252,Subject018,1012subject532,bam,asee_shstep17.wav,17,32,4,Early,0,1982,,yes,english,Over-the-ear headphones (cost more than $100)
1253,Subject018,1012subject532,bam,asee_shstep17.wav,17,35,5,Early,0,1054,,yes,english,Over-the-ear headphones (cost more than $100)
1254,Subject018,1012subject532,bam,asee_shstep17.wav,17,39,6,Late,0,2422,,yes,english,Over-the-ear headphones (cost more than $100)
1255,Subject018,1012subject532,bam,asee_shstep17.wav,17,40,7,Late,0,1159,,yes,english,Over-the-ear headphones (cost more than $100)
1256,Subject018,1012subject532,bam,asee_shstep17.wav,17,43,8,Late,0,940,,yes,english,Over-the-ear headphones (cost more than $100)
1257,Subject018,1012subject532,bam,asee_shstep17.wav,17,55,9,Late,0,1327,,yes,english,Over-the-ear headphones (cost more than $100)
1258,Subject018,1012subject532,bam,asee_shstep15.wav,15,45,7,Late,0,845,,yes,english,Over-the-ear headphones (cost more than $100)
1259,Subject018,1012subject532,bam,asee_shstep15.wav,15,49,8,Late,0,937,,yes,english,Over-the-ear headphones (cost more than $100)
1260,Subject018,1012subject532,bam,asee_shstep17.wav,17,69,10,Late,0,863,,yes,english,Over-the-ear headphones (cost more than $100)
1261,Subject019,1012subject821,bam,asee_shstep13.wav,13,26,4,Early,0,929,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1262,Subject019,1012subject821,bam,asee_shstep13.wav,13,34,5,Early,0,1004,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1263,Subject019,1012subject821,bam,asee_shstep13.wav,13,35,6,Late,0,1031,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1264,Subject019,1012subject821,bam,asee_shstep13.wav,13,57,8,Late,0,1052,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1265,Subject019,1012subject821,bam,asee_shstep13.wav,13,58,9,Late,0,806,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1266,Subject019,1012subject821,bam,asee_shstep13.wav,13,63,10,Late,0,1132,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1267,Subject019,1012subject821,bam,asee_shstep13.wav,13,45,7,Late,1,1110,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1268,Subject019,1012subject821,bam,asee_shstep15.wav,15,12,2,Early,0,1094,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1269,Subject019,1012subject821,bam,asee_shstep15.wav,15,20,3,Early,0,797,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1270,Subject019,1012subject821,bam,asee_shstep15.wav,15,21,4,Early,0,901,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1271,Subject019,1012subject821,bam,asee_shstep15.wav,15,7,1,Early,0,1372,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1272,Subject019,1012subject821,bam,asee_shstep5.wav,5,13,1,Early,1,1266,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1273,Subject019,1012subject821,bam,asee_shstep5.wav,5,22,2,Early,1,822,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1274,Subject019,1012subject821,bam,asee_shstep5.wav,5,27,3,Early,1,1308,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1275,Subject019,1012subject821,bam,asee_shstep5.wav,5,43,4,Early,1,830,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1276,Subject019,1012subject821,bam,asee_shstep5.wav,5,46,5,Early,1,1206,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1277,Subject019,1012subject821,bam,asee_shstep5.wav,5,51,6,Late,1,883,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1278,Subject019,1012subject821,bam,asee_shstep5.wav,5,54,7,Late,1,1016,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1279,Subject019,1012subject821,bam,asee_shstep5.wav,5,59,8,Late,1,782,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1280,Subject019,1012subject821,bam,asee_shstep5.wav,5,64,9,Late,1,877,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1281,Subject019,1012subject821,bam,asee_shstep5.wav,5,65,10,Late,1,874,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1282,Subject019,1012subject821,bam,asee_shstep7.wav,7,4,1,Early,0,2266,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1283,Subject019,1012subject821,bam,asee_shstep7.wav,7,10,2,Early,1,1398,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1284,Subject019,1012subject821,bam,asee_shstep7.wav,7,14,3,Early,1,1137,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1285,Subject019,1012subject821,bam,asee_shstep15.wav,15,25,5,Early,0,1000,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1286,Subject019,1012subject821,bam,asee_shstep15.wav,15,30,6,Late,0,984,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1287,Subject019,1012subject821,bam,asee_shstep15.wav,15,36,7,Late,0,762,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1288,Subject019,1012subject821,bam,asee_shstep15.wav,15,38,8,Late,0,730,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1289,Subject019,1012subject821,bam,asee_shstep15.wav,15,49,9,Late,0,864,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1290,Subject019,1012subject821,bam,asee_shstep15.wav,15,53,10,Late,0,1074,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1291,Subject019,1012subject821,bam,asee_shstep17.wav,17,3,1,Early,0,818,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1292,Subject019,1012subject821,bam,asee_shstep17.wav,17,6,2,Early,0,1508,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1293,Subject019,1012subject821,bam,asee_shstep17.wav,17,8,3,Early,0,1056,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1294,Subject019,1012subject821,bam,asee_shstep17.wav,17,9,4,Early,0,1065,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1295,Subject019,1012subject821,bam,asee_shstep17.wav,17,18,5,Early,0,1021,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1296,Subject019,1012subject821,bam,asee_shstep17.wav,17,24,6,Late,0,1001,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1297,Subject019,1012subject821,bam,asee_shstep17.wav,17,32,7,Late,0,991,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1298,Subject019,1012subject821,bam,asee_shstep17.wav,17,48,8,Late,0,956,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1299,Subject019,1012subject821,bam,asee_shstep17.wav,17,52,9,Late,0,1257,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1300,Subject019,1012subject821,bam,asee_shstep17.wav,17,68,10,Late,0,831,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1301,Subject019,1012subject821,bam,asee_shstep9.wav,9,69,10,Late,1,796,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1302,Subject019,1012subject821,bam,asee_shstep11.wav,11,0,1,Early,0,1782,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1303,Subject019,1012subject821,bam,asee_shstep11.wav,11,2,2,Early,0,1261,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1304,Subject019,1012subject821,bam,asee_shstep11.wav,11,5,3,Early,0,1948,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1305,Subject019,1012subject821,bam,asee_shstep11.wav,11,11,4,Early,1,1307,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1306,Subject019,1012subject821,bam,asee_shstep11.wav,11,17,5,Early,0,3255,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1307,Subject019,1012subject821,bam,asee_shstep11.wav,11,29,6,Late,1,1105,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1308,Subject019,1012subject821,bam,asee_shstep11.wav,11,33,7,Late,0,1752,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1309,Subject019,1012subject821,bam,asee_shstep11.wav,11,39,8,Late,0,698,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1310,Subject019,1012subject821,bam,asee_shstep11.wav,11,50,9,Late,0,993,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1311,Subject019,1012subject821,bam,asee_shstep11.wav,11,61,10,Late,0,905,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1312,Subject019,1012subject821,bam,asee_shstep13.wav,13,16,1,Early,1,1624,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1313,Subject019,1012subject821,bam,asee_shstep13.wav,13,19,2,Early,0,851,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1314,Subject019,1012subject821,bam,asee_shstep13.wav,13,23,3,Early,0,1729,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1315,Subject019,1012subject821,bam,asee_shstep7.wav,7,41,7,Late,1,837,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1317,Subject019,1012subject821,bam,asee_shstep7.wav,7,55,9,Late,1,912,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1318,Subject019,1012subject821,bam,asee_shstep7.wav,7,56,10,Late,1,1078,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1319,Subject019,1012subject821,bam,asee_shstep9.wav,9,1,1,Early,0,1961,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1320,Subject019,1012subject821,bam,asee_shstep9.wav,9,37,2,Early,1,741,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1321,Subject019,1012subject821,bam,asee_shstep9.wav,9,40,3,Early,1,862,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1322,Subject019,1012subject821,bam,asee_shstep9.wav,9,42,4,Early,1,822,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1323,Subject019,1012subject821,bam,asee_shstep9.wav,9,47,5,Early,1,991,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1324,Subject019,1012subject821,bam,asee_shstep9.wav,9,60,6,Late,1,811,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1325,Subject019,1012subject821,bam,asee_shstep7.wav,7,15,4,Early,1,1122,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1326,Subject019,1012subject821,bam,asee_shstep7.wav,7,28,5,Early,1,1090,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1327,Subject019,1012subject821,bam,asee_shstep7.wav,7,31,6,Late,1,1087,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1328,Subject019,1012subject821,bam,asee_shstep9.wav,9,67,9,Late,1,808,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1329,Subject019,1012subject821,bam,asee_shstep9.wav,9,62,7,Late,0,915,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1330,Subject019,1012subject821,bam,asee_shstep9.wav,9,66,8,Late,1,802,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
1401,Subject021,1012subject906,bam,asee_shstep11.wav,11,11,1,Early,1,1302,Female,yes,english,Over-the-ear headphones (cost more than $100)
1402,Subject021,1012subject906,bam,asee_shstep11.wav,11,26,2,Early,0,830,Female,yes,english,Over-the-ear headphones (cost more than $100)
1403,Subject021,1012subject906,bam,asee_shstep11.wav,11,29,3,Early,0,671,Female,yes,english,Over-the-ear headphones (cost more than $100)
1404,Subject021,1012subject906,bam,asee_shstep11.wav,11,39,4,Early,1,775,Female,yes,english,Over-the-ear headphones (cost more than $100)
1405,Subject021,1012subject906,bam,asee_shstep11.wav,11,42,5,Early,1,688,Female,yes,english,Over-the-ear headphones (cost more than $100)
1406,Subject021,1012subject906,bam,asee_shstep11.wav,11,49,6,Late,1,894,Female,yes,english,Over-the-ear headphones (cost more than $100)
1407,Subject021,1012subject906,bam,asee_shstep11.wav,11,53,7,Late,0,794,Female,yes,english,Over-the-ear headphones (cost more than $100)
