subject,condition,word,step,sAnswer,rt,trial,pass,phase
Subject008,bam,asee_shstep5.wav,5,0,1365,2,2,Early
Subject008,bam,asee_shstep5.wav,5,1,1190,9,3,Early
Subject008,bam,asee_shstep5.wav,5,1,1009,15,4,Early
Subject008,bam,asee_shstep5.wav,5,1,930,17,5,Early
Subject008,bam,asee_shstep13.wav,13,0,1132,19,5,Early
Subject008,bam,asee_shstep13.wav,13,0,1048,20,6,Late
Subject008,bam,asee_shstep13.wav,13,0,920,27,7,Late
Subject008,bam,asee_shstep13.wav,13,0,1054,35,8,Late
Subject008,bam,asee_shstep13.wav,13,0,819,54,9,Late
Subject008,bam,asee_shstep13.wav,13,0,801,60,10,Late
Subject008,bam,asee_shstep15.wav,15,0,1003,14,1,Early
Subject008,bam,asee_shstep15.wav,15,0,871,29,2,Early
Subject008,bam,asee_shstep15.wav,15,0,847,30,3,Early
Subject008,bam,asee_shstep15.wav,15,0,876,40,4,Early
Subject008,bam,asee_shstep15.wav,15,0,795,43,5,Early
Subject008,bam,asee_shstep7.wav,7,1,1409,36,6,Late
Subject008,bam,asee_shstep7.wav,7,1,1058,37,7,Late
Subject008,bam,asee_shstep7.wav,7,1,1021,44,8,Late
Subject008,bam,asee_shstep7.wav,7,1,885,64,9,Late
Subject008,bam,asee_shstep7.wav,7,1,1151,68,10,Late
Subject008,bam,asee_shstep9.wav,9,0,1342,5,1,Early
Subject008,bam,asee_shstep9.wav,9,0,1184,6,2,Early
Subject008,bam,asee_shstep9.wav,9,1,1147,26,3,Early
Subject008,bam,asee_shstep9.wav,9,1,903,31,4,Early
Subject008,bam,asee_shstep9.wav,9,1,974,32,5,Early
Subject008,bam,asee_shstep9.wav,9,1,958,34,6,Late
Subject008,bam,asee_shstep9.wav,9,1,1246,46,7,Late
Subject008,bam,asee_shstep9.wav,9,1,1006,47,8,Late
Subject008,bam,asee_shstep9.wav,9,1,1320,59,9,Late
Subject008,bam,asee_shstep9.wav,9,1,1115,67,10,Late
Subject008,bam,asee_shstep11.wav,11,0,1132,3,1,Early
Subject008,bam,asee_shstep11.wav,11,1,1818,12,2,Early
Subject008,bam,asee_shstep11.wav,11,1,1338,23,3,Early
Subject008,bam,asee_shstep11.wav,11,0,3262,25,4,Early
Subject008,bam,asee_shstep11.wav,11,0,864,28,5,Early
Subject008,bam,asee_shstep11.wav,11,1,1537,41,6,Late
Subject008,bam,asee_shstep11.wav,11,1,1127,49,7,Late
Subject008,bam,asee_shstep11.wav,11,1,995,50,8,Late
Subject008,bam,asee_shstep11.wav,11,1,1378,55,9,Late
Subject008,bam,asee_shstep11.wav,11,1,1178,65,10,Late
Subject008,bam,asee_shstep13.wav,13,0,1084,4,1,Early
Subject008,bam,asee_shstep13.wav,13,0,1291,8,2,Early
Subject008,bam,asee_shstep13.wav,13,0,1125,10,3,Early
Subject008,bam,asee_shstep13.wav,13,0,910,16,4,Early
Subject008,bam,asee_shstep15.wav,15,0,730,58,8,Late
Subject008,bam,asee_shstep15.wav,15,0,767,61,9,Late
Subject008,bam,asee_shstep15.wav,15,0,1126,69,10,Late
Subject008,bam,asee_shstep17.wav,17,0,1491,7,1,Early
Subject008,bam,asee_shstep17.wav,17,0,1014,11,2,Early
Subject008,bam,asee_shstep17.wav,17,0,1099,21,3,Early
Subject008,bam,asee_shstep17.wav,17,0,856,39,4,Early
Subject008,bam,asee_shstep17.wav,17,0,934,42,5,Early
Subject008,bam,asee_shstep17.wav,17,0,891,45,6,Late
Subject008,bam,asee_shstep17.wav,17,0,839,51,7,Late
Subject008,bam,asee_shstep17.wav,17,0,853,57,8,Late
Subject008,bam,asee_shstep15.wav,15,0,831,52,6,Late
Subject008,bam,asee_shstep15.wav,15,0,823,53,7,Late
Subject008,bam,asee_shstep17.wav,17,0,802,63,10,Late
Subject008,bam,asee_shstep17.wav,17,0,787,62,9,Late
Subject009,aam,asee_shstep7.wav,7,1,996,58,7,Late
Subject009,aam,asee_shstep7.wav,7,1,968,62,8,Late
Subject009,aam,asee_shstep7.wav,7,1,939,54,6,Late
Subject009,aam,asee_shstep9.wav,9,1,1616,4,1,Early
Subject009,aam,asee_shstep9.wav,9,1,1469,5,2,Early
Subject009,aam,asee_shstep7.wav,7,1,710,63,9,Late
Subject009,aam,asee_shstep7.wav,7,0,866,67,10,Late
Subject009,aam,asee_shstep9.wav,9,1,1678,19,5,Early
Subject009,aam,asee_shstep9.wav,9,1,1254,27,6,Late
Subject009,aam,asee_shstep9.wav,9,1,1162,6,3,Early
Subject009,aam,asee_shstep9.wav,9,1,1130,13,4,Early
Subject009,aam,asee_shstep13.wav,13,0,1001,11,2,Early
Subject009,aam,asee_shstep13.wav,13,0,1037,15,3,Early
Subject009,aam,asee_shstep13.wav,13,0,1282,21,4,Early
Subject009,aam,asee_shstep13.wav,13,0,903,25,5,Early
Subject009,aam,asee_shstep13.wav,13,0,716,35,6,Late
Subject009,aam,asee_shstep13.wav,13,0,780,43,7,Late
Subject009,aam,asee_shstep13.wav,13,0,859,50,8,Late
Subject009,aam,asee_shstep13.wav,13,0,940,55,9,Late
Subject009,aam,asee_shstep13.wav,13,0,1079,66,10,Late
Subject009,aam,asee_shstep15.wav,15,0,1807,2,1,Early
Subject009,aam,asee_shstep15.wav,15,0,908,10,2,Early
Subject009,aam,asee_shstep15.wav,15,0,798,12,3,Early
Subject009,aam,asee_shstep15.wav,15,0,1001,17,4,Early
Subject009,aam,asee_shstep15.wav,15,0,1036,20,5,Early
Subject009,aam,asee_shstep15.wav,15,0,1103,23,6,Late
Subject009,aam,asee_shstep15.wav,15,0,923,31,7,Late
Subject009,aam,asee_shstep15.wav,15,0,874,33,8,Late
Subject009,aam,asee_shstep15.wav,15,0,882,47,9,Late
Subject009,aam,asee_shstep15.wav,15,0,1030,56,10,Late
Subject009,aam,asee_shstep17.wav,17,0,2110,0,1,Early
Subject009,aam,asee_shstep17.wav,17,0,969,8,2,Early
Subject009,aam,asee_shstep17.wav,17,0,975,39,3,Early
Subject009,aam,asee_shstep17.wav,17,0,808,42,4,Early
Subject009,aam,asee_shstep17.wav,17,0,1047,49,5,Early
Subject009,aam,asee_shstep17.wav,17,0,775,59,6,Late
Subject009,aam,asee_shstep9.wav,9,1,870,30,7,Late
Subject009,aam,asee_shstep9.wav,9,0,982,36,8,Late
Subject009,aam,asee_shstep9.wav,9,1,1170,38,9,Late
Subject009,aam,asee_shstep9.wav,9,1,837,64,10,Late
Subject009,aam,asee_shstep11.wav,11,0,1113,1,1,Early
Subject009,aam,asee_shstep11.wav,11,1,1259,18,2,Early
Subject009,aam,asee_shstep11.wav,11,0,818,22,3,Early
Subject009,aam,asee_shstep11.wav,11,0,1142,40,4,Early
Subject009,aam,asee_shstep11.wav,11,0,649,44,5,Early
Subject009,aam,asee_shstep11.wav,11,1,1484,45,6,Late
Subject009,aam,asee_shstep11.wav,11,0,2016,46,7,Late
Subject009,aam,asee_shstep11.wav,11,1,1053,53,8,Late
Subject009,aam,asee_shstep11.wav,11,0,901,57,9,Late
Subject009,aam,asee_shstep11.wav,11,1,943,65,10,Late
Subject009,aam,asee_shstep13.wav,13,0,1003,9,1,Early
Subject009,aam,asee_shstep5.wav,5,1,1302,3,1,Early
Subject009,aam,asee_shstep5.wav,5,0,1027,14,2,Early
Subject009,aam,asee_shstep5.wav,5,1,964,24,3,Early
Subject009,aam,asee_shstep5.wav,5,1,983,26,4,Early
Subject009,aam,asee_shstep5.wav,5,1,876,29,5,Early
Subject009,aam,asee_shstep5.wav,5,0,776,37,6,Late
Subject009,aam,asee_shstep5.wav,5,1,856,41,7,Late
Subject009,aam,asee_shstep5.wav,5,1,902,48,8,Late
Subject009,aam,asee_shstep5.wav,5,1,832,51,9,Late
Subject009,aam,asee_shstep5.wav,5,1,870,52,10,Late
Subject009,aam,asee_shstep7.wav,7,1,1248,7,1,Early
Subject009,aam,asee_shstep7.wav,7,1,1806,16,2,Early
Subject009,aam,asee_shstep7.wav,7,1,908,28,3,Early
Subject009,aam,asee_shstep7.wav,7,1,886,32,4,Early
Subject009,aam,asee_shstep7.wav,7,1,870,34,5,Early
Subject009,aam,asee_shstep17.wav,17,0,894,61,8,Late
Subject009,aam,asee_shstep17.wav,17,0,977,68,9,Late
Subject009,aam,asee_shstep17.wav,17,0,993,69,10,Late
Subject009,aam,asee_shstep17.wav,17,0,678,60,7,Late
Subject015,aam,asee_shstep5.wav,5,1,803,6,2,Early
Subject015,aam,asee_shstep5.wav,5,1,685,24,6,Late
Subject015,aam,asee_shstep5.wav,5,1,921,8,3,Early
Subject015,aam,asee_shstep5.wav,5,1,754,13,4,Early
Subject015,aam,asee_shstep5.wav,5,1,807,20,5,Early
Subject015,aam,asee_shstep5.wav,5,1,796,55,10,Late
Subject015,aam,asee_shstep5.wav,5,1,762,38,7,Late
Subject015,aam,asee_shstep5.wav,5,1,745,41,8,Late
Subject015,aam,asee_shstep5.wav,5,1,693,50,9,Late
Subject015,aam,asee_shstep5.wav,5,1,782,5,1,Early
Subject015,aam,asee_shstep11.wav,11,1,739,48,9,Late
Subject015,aam,asee_shstep11.wav,11,0,873,61,10,Late
Subject015,aam,asee_shstep13.wav,13,0,1273,0,1,Early
Subject015,aam,asee_shstep13.wav,13,0,844,11,2,Early
Subject015,aam,asee_shstep13.wav,13,0,938,12,3,Early
Subject015,aam,asee_shstep13.wav,13,0,1124,17,4,Early
Subject015,aam,asee_shstep13.wav,13,0,721,40,5,Early
Subject015,aam,asee_shstep13.wav,13,0,758,49,6,Late
Subject015,aam,asee_shstep13.wav,13,0,954,56,7,Late
Subject015,aam,asee_shstep13.wav,13,0,714,58,8,Late
Subject015,aam,asee_shstep13.wav,13,0,861,60,9,Late
Subject015,aam,asee_shstep13.wav,13,0,756,63,10,Late
Subject015,aam,asee_shstep7.wav,7,1,1148,10,1,Early
Subject015,aam,asee_shstep7.wav,7,1,1022,16,2,Early
Subject015,aam,asee_shstep7.wav,7,1,860,21,3,Early
Subject015,aam,asee_shstep7.wav,7,1,599,29,4,Early
Subject015,aam,asee_shstep7.wav,7,1,794,31,5,Early
Subject015,aam,asee_shstep7.wav,7,1,824,33,6,Late
Subject015,aam,asee_shstep7.wav,7,1,798,34,7,Late
Subject015,aam,asee_shstep7.wav,7,1,843,47,8,Late
Subject015,aam,asee_shstep7.wav,7,1,795,52,9,Late
Subject015,aam,asee_shstep7.wav,7,1,764,57,10,Late
Subject015,aam,asee_shstep9.wav,9,1,1319,1,1,Early
Subject015,aam,asee_shstep9.wav,9,1,943,2,2,Early
Subject015,aam,asee_shstep9.wav,9,1,928,7,3,Early
Subject015,aam,asee_shstep9.wav,9,1,858,22,4,Early
Subject015,aam,asee_shstep9.wav,9,1,757,25,5,Early
Subject015,aam,asee_shstep9.wav,9,1,1140,35,6,Late
Subject015,aam,asee_shstep9.wav,9,1,778,44,7,Late
Subject015,aam,asee_shstep9.wav,9,1,878,51,8,Late
Subject015,aam,asee_shstep9.wav,9,0,1543,59,9,Late
Subject015,aam,asee_shstep9.wav,9,1,734,66,10,Late
Subject015,aam,asee_shstep11.wav,11,1,1206,15,1,Early
Subject015,aam,asee_shstep11.wav,11,0,1285,18,2,Early
Subject015,aam,asee_shstep11.wav,11,1,784,19,3,Early
Subject015,aam,asee_shstep11.wav,11,1,733,28,4,Early
Subject015,aam,asee_shstep11.wav,11,1,552,30,5,Early
Subject015,aam,asee_shstep11.wav,11,0,826,32,6,Late
Subject015,aam,asee_shstep11.wav,11,0,629,45,7,Late
Subject015,aam,asee_shstep11.wav,11,1,790,46,8,Late
Subject015,aam,asee_shstep15.wav,15,0,663,9,2,Early
Subject015,aam,asee_shstep15.wav,15,0,624,36,3,Early
Subject015,aam,asee_shstep15.wav,15,0,644,37,4,Early
Subject015,aam,asee_shstep15.wav,15,0,676,42,5,Early
Subject015,aam,asee_shstep15.wav,15,0,802,53,6,Late
Subject015,aam,asee_shstep15.wav,15,0,792,54,7,Late
Subject015,aam,asee_shstep15.wav,15,1,811,62,8,Late
Subject015,aam,asee_shstep15.wav,15,0,1140,68,9,Late
Subject015,aam,asee_shstep15.wav,15,0,1066,69,10,Late
Subject015,aam,asee_shstep17.wav,17,0,825,3,1,Early
Subject015,aam,asee_shstep17.wav,17,0,857,14,2,Early
Subject015,aam,asee_shstep17.wav,17,0,663,23,3,Early
Subject015,aam,asee_shstep15.wav,15,0,960,4,1,Early
Subject015,aam,asee_shstep17.wav,17,0,686,27,5,Early
Subject015,aam,asee_shstep17.wav,17,0,696,39,6,Late
Subject015,aam,asee_shstep17.wav,17,0,602,43,7,Late
Subject015,aam,asee_shstep17.wav,17,0,842,64,8,Late
Subject015,aam,asee_shstep17.wav,17,0,785,65,9,Late
Subject015,aam,asee_shstep17.wav,17,0,846,67,10,Late
Subject015,aam,asee_shstep17.wav,17,0,755,26,4,Early
Subject017,bam,asee_shstep17.wav,17,0,898,64,9,Late
Subject017,bam,asee_shstep11.wav,11,1,1614,9,1,Early
Subject017,bam,asee_shstep11.wav,11,1,991,12,2,Early
Subject017,bam,asee_shstep17.wav,17,0,771,67,10,Late
Subject017,bam,asee_shstep9.wav,9,1,911,68,10,Late
Subject017,bam,asee_shstep17.wav,17,0,893,25,3,Early
Subject017,bam,asee_shstep17.wav,17,0,832,28,4,Early
Subject017,bam,asee_shstep17.wav,17,0,910,50,5,Early
Subject017,bam,asee_shstep17.wav,17,0,702,51,6,Late
Subject017,bam,asee_shstep17.wav,17,0,694,60,7,Late
Subject017,bam,asee_shstep17.wav,17,0,741,61,8,Late
Subject017,bam,asee_shstep5.wav,5,1,1330,1,1,Early
Subject017,bam,asee_shstep5.wav,5,1,928,8,2,Early
Subject017,bam,asee_shstep5.wav,5,1,1023,14,3,Early
Subject017,bam,asee_shstep5.wav,5,1,839,35,4,Early
Subject017,bam,asee_shstep5.wav,5,1,888,37,5,Early
Subject017,bam,asee_shstep5.wav,5,1,778,43,6,Late
Subject017,bam,asee_shstep5.wav,5,1,742,44,7,Late
Subject017,bam,asee_shstep5.wav,5,1,844,48,8,Late
Subject017,bam,asee_shstep5.wav,5,1,785,52,9,Late
Subject017,bam,asee_shstep5.wav,5,1,744,54,10,Late
Subject017,bam,asee_shstep7.wav,7,1,944,22,1,Early
Subject017,bam,asee_shstep7.wav,7,1,974,33,2,Early
Subject017,bam,asee_shstep7.wav,7,1,845,36,3,Early
Subject017,bam,asee_shstep7.wav,7,1,940,42,4,Early
Subject017,bam,asee_shstep7.wav,7,1,732,46,5,Early
Subject017,bam,asee_shstep7.wav,7,1,758,49,6,Late
Subject017,bam,asee_shstep7.wav,7,1,708,53,7,Late
Subject017,bam,asee_shstep7.wav,7,1,791,56,8,Late
Subject017,bam,asee_shstep7.wav,7,1,878,57,9,Late
Subject017,bam,asee_shstep7.wav,7,1,790,62,10,Late
Subject017,bam,asee_shstep9.wav,9,0,1202,4,1,Early
Subject017,bam,asee_shstep9.wav,9,0,1049,10,2,Early
Subject017,bam,asee_shstep9.wav,9,0,764,11,3,Early
Subject017,bam,asee_shstep9.wav,9,1,1171,15,4,Early
Subject017,bam,asee_shstep9.wav,9,1,949,26,5,Early
Subject017,bam,asee_shstep9.wav,9,1,1203,41,6,Late
Subject017,bam,asee_shstep9.wav,9,1,716,45,7,Late
Subject017,bam,asee_shstep9.wav,9,1,705,47,8,Late
Subject017,bam,asee_shstep9.wav,9,1,708,63,9,Late
Subject017,bam,asee_shstep13.wav,13,0,735,18,3,Early
Subject017,bam,asee_shstep13.wav,13,0,849,19,4,Early
Subject017,bam,asee_shstep13.wav,13,0,635,20,5,Early
Subject017,bam,asee_shstep11.wav,11,1,1426,23,3,Early
Subject017,bam,asee_shstep11.wav,11,1,1309,24,4,Early
Subject017,bam,asee_shstep11.wav,11,1,975,31,5,Early
Subject017,bam,asee_shstep11.wav,11,1,864,32,6,Late
Subject017,bam,asee_shstep11.wav,11,1,931,34,7,Late
Subject017,bam,asee_shstep11.wav,11,1,817,58,8,Late
Subject017,bam,asee_shstep11.wav,11,1,801,65,9,Late
Subject017,bam,asee_shstep11.wav,11,1,926,69,10,Late
Subject017,bam,asee_shstep13.wav,13,0,1587,0,1,Early
Subject017,bam,asee_shstep13.wav,13,0,975,2,2,Early
Subject017,bam,asee_shstep15.wav,15,0,701,21,6,Late
Subject017,bam,asee_shstep15.wav,15,1,1424,27,7,Late
Subject017,bam,asee_shstep15.wav,15,0,998,30,8,Late
Subject017,bam,asee_shstep13.wav,13,0,796,29,6,Late
Subject017,bam,asee_shstep13.wav,13,1,1024,38,7,Late
Subject017,bam,asee_shstep13.wav,13,1,951,39,8,Late
Subject017,bam,asee_shstep13.wav,13,1,1259,40,9,Late
Subject017,bam,asee_shstep13.wav,13,1,764,66,10,Late
Subject017,bam,asee_shstep15.wav,15,0,1040,3,1,Early
Subject017,bam,asee_shstep15.wav,15,0,924,5,2,Early
Subject017,bam,asee_shstep15.wav,15,0,807,6,3,Early
Subject017,bam,asee_shstep15.wav,15,0,961,13,4,Early
Subject017,bam,asee_shstep15.wav,15,0,733,17,5,Early
Subject017,bam,asee_shstep15.wav,15,0,884,59,10,Late
Subject017,bam,asee_shstep17.wav,17,0,875,7,1,Early
Subject017,bam,asee_shstep17.wav,17,0,861,16,2,Early
Subject017,bam,asee_shstep15.wav,15,0,1081,55,9,Late
Subject018,bam,asee_shstep5.wav,5,1,895,9,1,Early
Subject018,bam,asee_shstep5.wav,5,1,1528,15,2,Early
Subject018,bam,asee_shstep5.wav,5,1,1049,16,3,Early
Subject018,bam,asee_shstep11.wav,11,1,948,29,4,Early
Subject018,bam,asee_shstep11.wav,11,1,1041,37,5,Early
Subject018,bam,asee_shstep11.wav,11,0,781,46,6,Late
Subject018,bam,asee_shstep11.wav,11,0,1863,48,7,Late
Subject018,bam,asee_shstep11.wav,11,1,2179,53,8,Late
Subject018,bam,asee_shstep11.wav,11,0,1992,58,9,Late
Subject018,bam,asee_shstep11.wav,11,0,781,63,10,Late
Subject018,bam,asee_shstep13.wav,13,0,733,4,1,Early
Subject018,bam,asee_shstep13.wav,13,0,650,5,2,Early
Subject018,bam,asee_shstep13.wav,13,0,883,18,3,Early
Subject018,bam,asee_shstep5.wav,5,1,990,21,4,Early
Subject018,bam,asee_shstep5.wav,5,1,876,25,5,Early
Subject018,bam,asee_shstep5.wav,5,1,1008,30,6,Late
Subject018,bam,asee_shstep5.wav,5,1,885,44,7,Late
Subject018,bam,asee_shstep5.wav,5,1,902,62,8,Late
Subject018,bam,asee_shstep5.wav,5,1,2712,66,9,Late
Subject018,bam,asee_shstep5.wav,5,1,1520,68,10,Late
Subject018,bam,asee_shstep7.wav,7,1,908,14,1,Early
Subject018,bam,asee_shstep7.wav,7,1,1127,17,2,Early
Subject018,bam,asee_shstep7.wav,7,1,1151,20,3,Early
Subject018,bam,asee_shstep7.wav,7,1,1160,26,4,Early
Subject018,bam,asee_shstep7.wav,7,1,994,31,5,Early
Subject018,bam,asee_shstep7.wav,7,1,870,50,6,Late
Subject018,bam,asee_shstep7.wav,7,1,996,54,7,Late
Subject018,bam,asee_shstep7.wav,7,1,1395,56,8,Late
Subject018,bam,asee_shstep7.wav,7,1,1828,57,9,Late
Subject018,bam,asee_shstep7.wav,7,1,942,61,10,Late
Subject018,bam,asee_shstep9.wav,9,0,989,1,1,Early
Subject018,bam,asee_shstep9.wav,9,0,587,7,2,Early
Subject018,bam,asee_shstep9.wav,9,0,1645,10,3,Early
Subject018,bam,asee_shstep9.wav,9,0,1550,11,4,Early
Subject018,bam,asee_shstep9.wav,9,1,1378,19,5,Early
Subject018,bam,asee_shstep9.wav,9,0,887,22,6,Late
Subject018,bam,asee_shstep9.wav,9,1,1781,33,7,Late
Subject018,bam,asee_shstep9.wav,9,1,912,41,8,Late
Subject018,bam,asee_shstep9.wav,9,1,1154,47,9,Late
Subject018,bam,asee_shstep9.wav,9,0,1717,60,10,Late
Subject018,bam,asee_shstep11.wav,11,0,3036,0,1,Early
Subject018,bam,asee_shstep11.wav,11,0,1357,12,2,Early
Subject018,bam,asee_shstep11.wav,11,0,802,24,3,Early
Subject018,bam,asee_shstep13.wav,13,0,2495,38,6,Late
Subject018,bam,asee_shstep13.wav,13,0,854,52,7,Late
Subject018,bam,asee_shstep13.wav,13,0,890,59,8,Late
Subject018,bam,asee_shstep13.wav,13,0,1061,64,9,Late
Subject018,bam,asee_shstep13.wav,13,0,1111,67,10,Late
Subject018,bam,asee_shstep15.wav,15,0,1091,2,1,Early
Subject018,bam,asee_shstep15.wav,15,0,953,3,2,Early
Subject018,bam,asee_shstep15.wav,15,0,598,6,3,Early
Subject018,bam,asee_shstep15.wav,15,0,997,8,4,Early
Subject018,bam,asee_shstep15.wav,15,0,838,34,5,Early
Subject018,bam,asee_shstep15.wav,15,0,1246,42,6,Late
Subject018,bam,asee_shstep13.wav,13,0,908,23,4,Early
Subject018,bam,asee_shstep13.wav,13,0,827,36,5,Early
Subject018,bam,asee_shstep15.wav,15,0,869,51,9,Late
Subject018,bam,asee_shstep15.wav,15,0,1132,65,10,Late
Subject018,bam,asee_shstep17.wav,17,0,946,13,1,Early
Subject018,bam,asee_shstep17.wav,17,0,863,27,2,Early
Subject018,bam,asee_shstep17.wav,17,0,839,28,3,Early
Subject018,bam,asee_shstep17.wav,17,0,1982,32,4,Early
Subject018,bam,asee_shstep17.wav,17,0,1054,35,5,Early
Subject018,bam,asee_shstep17.wav,17,0,2422,39,6,Late
Subject018,bam,asee_shstep17.wav,17,0,1159,40,7,Late
Subject018,bam,asee_shstep17.wav,17,0,940,43,8,Late
Subject018,bam,asee_shstep17.wav,17,0,1327,55,9,Late
Subject018,bam,asee_shstep15.wav,15,0,845,45,7,Late
Subject018,bam,asee_shstep15.wav,15,0,937,49,8,Late
Subject018,bam,asee_shstep17.wav,17,0,863,69,10,Late
Subject019,bam,asee_shstep13.wav,13,0,929,26,4,Early
Subject019,bam,asee_shstep13.wav,13,0,1004,34,5,Early
Subject019,bam,asee_shstep13.wav,13,0,1031,35,6,Late
Subject019,bam,asee_shstep13.wav,13,0,1052,57,8,Late
Subject019,bam,asee_shstep13.wav,13,0,806,58,9,Late
Subject019,bam,asee_shstep13.wav,13,0,1132,63,10,Late
Subject019,bam,asee_shstep13.wav,13,1,1110,45,7,Late
Subject019,bam,asee_shstep15.wav,15,0,1094,12,2,Early
Subject019,bam,asee_shstep15.wav,15,0,797,20,3,Early
Subject019,bam,asee_shstep15.wav,15,0,901,21,4,Early
Subject019,bam,asee_shstep15.wav,15,0,1372,7,1,Early
Subject019,bam,asee_shstep5.wav,5,1,1266,13,1,Early
Subject019,bam,asee_shstep5.wav,5,1,822,22,2,Early
Subject019,bam,asee_shstep5.wav,5,1,1308,27,3,Early
Subject019,bam,asee_shstep5.wav,5,1,830,43,4,Early
Subject019,bam,asee_shstep5.wav,5,1,1206,46,5,Early
Subject019,bam,asee_shstep5.wav,5,1,883,51,6,Late
Subject019,bam,asee_shstep5.wav,5,1,1016,54,7,Late
Subject019,bam,asee_shstep5.wav,5,1,782,59,8,Late
Subject019,bam,asee_shstep5.wav,5,1,877,64,9,Late
Subject019,bam,asee_shstep5.wav,5,1,874,65,10,Late
Subject019,bam,asee_shstep7.wav,7,0,2266,4,1,Early
Subject019,bam,asee_shstep7.wav,7,1,1398,10,2,Early
Subject019,bam,asee_shstep7.wav,7,1,1137,14,3,Early
Subject019,bam,asee_shstep15.wav,15,0,1000,25,5,Early
Subject019,bam,asee_shstep15.wav,15,0,984,30,6,Late
Subject019,bam,asee_shstep15.wav,15,0,762,36,7,Late
Subject019,bam,asee_shstep15.wav,15,0,730,38,8,Late
Subject019,bam,asee_shstep15.wav,15,0,864,49,9,Late
Subject019,bam,asee_shstep15.wav,15,0,1074,53,10,Late
Subject019,bam,asee_shstep17.wav,17,0,818,3,1,Early
Subject019,bam,asee_shstep17.wav,17,0,1508,6,2,Early
Subject019,bam,asee_shstep17.wav,17,0,1056,8,3,Early
Subject019,bam,asee_shstep17.wav,17,0,1065,9,4,Early
Subject019,bam,asee_shstep17.wav,17,0,1021,18,5,Early
Subject019,bam,asee_shstep17.wav,17,0,1001,24,6,Late
Subject019,bam,asee_shstep17.wav,17,0,991,32,7,Late
Subject019,bam,asee_shstep17.wav,17,0,956,48,8,Late
Subject019,bam,asee_shstep17.wav,17,0,1257,52,9,Late
Subject019,bam,asee_shstep17.wav,17,0,831,68,10,Late
Subject019,bam,asee_shstep9.wav,9,1,796,69,10,Late
Subject019,bam,asee_shstep11.wav,11,0,1782,0,1,Early
Subject019,bam,asee_shstep11.wav,11,0,1261,2,2,Early
Subject019,bam,asee_shstep11.wav,11,0,1948,5,3,Early
Subject019,bam,asee_shstep11.wav,11,1,1307,11,4,Early
Subject019,bam,asee_shstep11.wav,11,0,3255,17,5,Early
Subject019,bam,asee_shstep11.wav,11,1,1105,29,6,Late
Subject019,bam,asee_shstep11.wav,11,0,1752,33,7,Late
Subject019,bam,asee_shstep11.wav,11,0,698,39,8,Late
Subject019,bam,asee_shstep11.wav,11,0,993,50,9,Late
Subject019,bam,asee_shstep11.wav,11,0,905,61,10,Late
Subject019,bam,asee_shstep13.wav,13,1,1624,16,1,Early
Subject019,bam,asee_shstep13.wav,13,0,851,19,2,Early
Subject019,bam,asee_shstep13.wav,13,0,1729,23,3,Early
Subject019,bam,asee_shstep7.wav,7,1,837,41,7,Late
Subject019,bam,asee_shstep7.wav,7,1,912,55,9,Late
Subject019,bam,asee_shstep7.wav,7,1,1078,56,10,Late
Subject019,bam,asee_shstep9.wav,9,0,1961,1,1,Early
Subject019,bam,asee_shstep9.wav,9,1,741,37,2,Early
Subject019,bam,asee_shstep9.wav,9,1,862,40,3,Early
Subject019,bam,asee_shstep9.wav,9,1,822,42,4,Early
Subject019,bam,asee_shstep9.wav,9,1,991,47,5,Early
Subject019,bam,asee_shstep9.wav,9,1,811,60,6,Late
Subject019,bam,asee_shstep7.wav,7,1,1122,15,4,Early
Subject019,bam,asee_shstep7.wav,7,1,1090,28,5,Early
Subject019,bam,asee_shstep7.wav,7,1,1087,31,6,Late
Subject019,bam,asee_shstep9.wav,9,1,808,67,9,Late
Subject019,bam,asee_shstep9.wav,9,0,915,62,7,Late
Subject019,bam,asee_shstep9.wav,9,1,802,66,8,Late
Subject021,bam,asee_shstep11.wav,11,1,1302,11,1,Early
Subject021,bam,asee_shstep11.wav,11,0,830,26,2,Early
Subject021,bam,asee_shstep11.wav,11,0,671,29,3,Early
Subject021,bam,asee_shstep11.wav,11,1,775,39,4,Early
Subject021,bam,asee_shstep11.wav,11,1,688,42,5,Early
Subject021,bam,asee_shstep11.wav,11,1,894,49,6,Late
Subject021,bam,asee_shstep11.wav,11,0,794,53,7,Late
Subject021,bam,asee_shstep9.wav,9,1,693,41,5,Early
Subject021,bam,asee_shstep9.wav,9,1,809,48,6,Late
Subject021,bam,asee_shstep9.wav,9,1,833,54,7,Late
Subject021,bam,asee_shstep9.wav,9,1,727,56,8,Late
Subject021,bam,asee_shstep9.wav,9,0,715,63,9,Late
Subject021,bam,asee_shstep9.wav,9,1,716,65,10,Late
Subject021,bam,asee_shstep13.wav,13,1,902,10,4,Early
Subject021,bam,asee_shstep13.wav,13,1,883,13,5,Early
Subject021,bam,asee_shstep13.wav,13,0,913,20,6,Late
Subject021,bam,asee_shstep13.wav,13,0,820,25,7,Late
Subject021,bam,asee_shstep13.wav,13,0,790,31,8,Late
Subject021,bam,asee_shstep13.wav,13,0,854,35,9,Late
Subject021,bam,asee_shstep13.wav,13,0,821,43,10,Late
Subject021,bam,asee_shstep15.wav,15,0,1168,3,1,Early
Subject021,bam,asee_shstep15.wav,15,0,779,16,2,Early
Subject021,bam,asee_shstep15.wav,15,0,757,28,3,Early
