Subject,Condition,word,wordType,grammarType,trial,nounAnswer,nounAnswer2,accuracy,rt
AAM05,AAM,document,filler,noun,90,0,notNoun,0,1267
AAM05,AAM,dragon,filler,noun,89,1,noun,1,619
AAM05,AAM,embody,filler,notNoun,25,0,notNoun,1,899
AAM05,AAM,energy,filler,noun,72,1,noun,1,1336
AAM05,AAM,engine,filler,noun,42,1,noun,1,1098
AAM05,AAM,enroll,filler,notNoun,75,0,notNoun,1,778
AAM05,AAM,eternal,filler,notNoun,68,0,notNoun,1,956
AAM05,AAM,evolve,filler,notNoun,21,0,notNoun,1,916
AAM05,AAM,failure,filler,noun,81,1,noun,1,700
AAM05,AAM,family,filler,noun,11,1,noun,1,885
AAM05,AAM,felony,filler,noun,86,0,notNoun,0,845
AAM05,AAM,freeze,filler,notNoun,9,0,notNoun,1,1073
AAM05,AAM,fumble,filler,notNoun,12,0,notNoun,1,926
AAM05,AAM,garden,filler,noun,98,1,noun,1,1011
AAM05,AAM,gasolinestep11,critical,noun,91,1,noun,1,1250
AAM05,AAM,global,filler,notNoun,62,0,notNoun,1,1336
AAM05,AAM,grapple,filler,notNoun,71,0,notNoun,1,780
AAM05,AAM,guilty,filler,notNoun,13,0,notNoun,1,816
AAM05,AAM,gullible,filler,notNoun,66,0,notNoun,1,746
AAM05,AAM,hamburger,filler,noun,78,1,noun,1,793
AAM05,AAM,harmful,filler,notNoun,99,0,notNoun,1,2212
AAM05,AAM,hidden,filler,notNoun,14,0,notNoun,1,711
AAM05,AAM,honeymoon,filler,noun,95,1,noun,1,877
AAM05,AAM,human,filler,noun,85,1,noun,1,750
AAM05,AAM,ignore,filler,notNoun,47,0,notNoun,1,869
AAM05,AAM,image,filler,noun,34,1,noun,1,1029
AAM05,AAM,immoral,filler,notNoun,67,0,notNoun,1,749
AAM05,AAM,immune,filler,notNoun,26,1,noun,0,813
AAM05,AAM,ironic,filler,notNoun,40,0,notNoun,1,940
AAM05,AAM,kidnap,filler,notNoun,52,0,notNoun,1,1052
AAM05,AAM,lawyer,filler,noun,7,1,noun,1,929
AAM05,AAM,lunatic,filler,notNoun,63,1,noun,0,1020
AAM05,AAM,manually,filler,notNoun,94,0,notNoun,1,1051
AAM05,AAM,marina,filler,noun,29,1,noun,1,860
AAM05,AAM,military,filler,noun,83,1,noun,1,1300
AAM05,AAM,mineral,filler,noun,41,1,noun,1,760
AAM05,AAM,momentary,filler,notNoun,8,0,notNoun,1,1003
AAM05,AAM,occupy,filler,notNoun,76,0,notNoun,1,866
AAM05,AAM,omelet,filler,noun,87,1,noun,1,820
AAM05,AAM,opaque,filler,notNoun,35,0,notNoun,1,786
AAM05,AAM,orbital,filler,notNoun,59,1,noun,0,1101
AAM05,AAM,overcome,filler,notNoun,3,0,notNoun,1,1178
AAM05,AAM,parable,filler,noun,30,1,noun,1,961
AAM05,AAM,parrot,filler,noun,17,1,noun,1,797
AAM05,AAM,pineapple,filler,noun,84,1,noun,1,918
AAM05,AAM,recovery,filler,noun,22,0,notNoun,0,1332
AAM05,AAM,regular,filler,notNoun,57,1,noun,0,1016
AAM05,AAM,relate,filler,notNoun,56,0,notNoun,1,1143
AAM05,AAM,remedial,filler,notNoun,55,0,notNoun,1,728
AAM05,AAM,remind,filler,notNoun,1,0,notNoun,1,822
AAM05,AAM,romantic,filler,notNoun,10,0,notNoun,1,907
AAM05,AAM,royalty,filler,noun,73,1,noun,1,1235
AAM05,AAM,sabrestep10,critical,noun,88,1,noun,1,1146
AAM05,AAM,saltystep14,critical,notNoun,15,0,notNoun,1,876
AAM05,AAM,sandalstep11,critical,noun,93,1,noun,1,968
AAM05,AAM,seaweedstep12,critical,noun,36,1,noun,1,902
AAM05,AAM,secludedstep10,critical,notNoun,51,0,notNoun,1,990
AAM05,AAM,secondstep11,critical,noun,53,0,notNoun,0,1253
AAM05,AAM,severalstep9,critical,notNoun,48,0,notNoun,1,956
AAM05,AAM,sidewalkstep8,critical,noun,38,1,noun,1,895
AAM05,AAM,silverstep10,critical,noun,64,1,noun,1,881
AAM05,AAM,similarstep10,critical,notNoun,28,1,noun,0,825
AAM05,AAM,solidstep12,critical,notNoun,20,0,notNoun,1,1103
AAM05,AAM,submarinestep10,critical,noun,61,1,noun,1,1093
AAM05,AAM,sufferstep8,critical,notNoun,74,0,notNoun,1,1186
AAM05,AAM,superpowerstep12,critical,noun,31,1,noun,1,1087
AAM05,AAM,surrenderstep8,critical,notNoun,70,1,noun,0,984
AAM05,AAM,tobacco,filler,noun,96,1,noun,1,884
AAM05,AAM,totally,filler,notNoun,79,1,noun,0,1264
AAM05,AAM,tutorial,filler,noun,43,1,noun,1,1022
AAM05,AAM,typical,filler,notNoun,27,0,notNoun,1,1016
AAM05,AAM,umbrella,filler,noun,50,1,noun,1,864
AAM05,AAM,unique,filler,notNoun,23,0,notNoun,1,896
AAM05,AAM,vibrant,filler,notNoun,92,0,notNoun,1,1822
AAM05,AAM,warrantee,filler,noun,44,1,noun,1,961
AAM05,AAM,weekly,filler,notNoun,32,1,noun,0,1372
AAM05,AAM,wrinkle,filler,noun,6,1,noun,1,852
AAM05,AAM,yell,filler,notNoun,4,0,notNoun,1,1548
AAM05,AAM,yoghurt,filler,noun,58,1,noun,1,878
AAM06,AAM,acerbicstep12,critical,notNoun,24,0,notNoun,1,1278
AAM06,AAM,alone,filler,notNoun,85,0,notNoun,1,2151
AAM06,AAM,america,filler,noun,94,1,noun,1,1623
AAM06,AAM,anemia,filler,noun,70,1,noun,1,1035
AAM06,AAM,animal,filler,noun,29,1,noun,1,756
AAM06,AAM,annoying,filler,notNoun,31,0,notNoun,1,831
AAM06,AAM,appear,filler,notNoun,71,0,notNoun,1,1085
AAM06,AAM,around,filler,notNoun,39,0,notNoun,1,1158
AAM06,AAM,avenue,filler,noun,99,1,noun,1,1061
AAM06,AAM,bakery,filler,noun,59,1,noun,1,888
AAM06,AAM,ballerina,filler,noun,28,1,noun,1,2217
AAM06,AAM,basementstep11,critical,noun,20,1,noun,1,1126
AAM06,AAM,beauty,filler,noun,82,1,noun,1,925
AAM06,AAM,become,filler,notNoun,75,0,notNoun,1,1114
AAM06,AAM,brain,filler,noun,88,1,noun,1,834
AAM06,AAM,camera,filler,noun,81,1,noun,1,1406
AAM06,AAM,casserolestep12,critical,noun,72,1,noun,1,1221
AAM06,AAM,ciderstep9,critical,noun,89,1,noun,1,1545
AAM06,AAM,degree,filler,noun,27,1,noun,1,927
AAM06,AAM,depend,filler,notNoun,18,0,notNoun,1,1403
AAM06,AAM,develop,filler,notNoun,58,1,noun,0,1188
AAM06,AAM,document,filler,noun,21,1,noun,1,1658
AAM06,AAM,dragon,filler,noun,38,1,noun,1,869
AAM06,AAM,embody,filler,notNoun,36,0,notNoun,1,1902
AAM06,AAM,energy,filler,noun,93,1,noun,1,1568
AAM06,AAM,engine,filler,noun,62,1,noun,1,1214
AAM06,AAM,enroll,filler,notNoun,41,0,notNoun,1,1344
AAM06,AAM,eternal,filler,notNoun,32,0,notNoun,1,1242
AAM06,AAM,evolve,filler,notNoun,1,0,notNoun,1,815
AAM06,AAM,failure,filler,noun,11,1,noun,1,1101
AAM06,AAM,family,filler,noun,65,1,noun,1,899
AAM06,AAM,felony,filler,noun,90,1,noun,1,1316
AAM06,AAM,freeze,filler,notNoun,40,1,noun,0,1086
AAM06,AAM,fumble,filler,notNoun,57,0,notNoun,1,1048
AAM06,AAM,garden,filler,noun,51,1,noun,1,1727
AAM06,AAM,gasolinestep11,critical,noun,8,1,noun,1,1086
AAM06,AAM,global,filler,notNoun,48,0,notNoun,1,1021
AAM06,AAM,grapple,filler,notNoun,23,1,noun,0,1489
AAM06,AAM,guilty,filler,notNoun,19,0,notNoun,1,1684
AAM06,AAM,gullible,filler,notNoun,15,0,notNoun,1,1436
AAM06,AAM,hamburger,filler,noun,56,1,noun,1,1053
AAM06,AAM,harmful,filler,notNoun,98,0,notNoun,1,1315
AAM06,AAM,hidden,filler,notNoun,42,0,notNoun,1,1052
AAM06,AAM,honeymoon,filler,noun,14,1,noun,1,1075
AAM06,AAM,human,filler,noun,76,1,noun,1,1027
AAM06,AAM,ignore,filler,notNoun,44,0,notNoun,1,1149
AAM06,AAM,image,filler,noun,69,1,noun,1,755
AAM06,AAM,immoral,filler,notNoun,50,0,notNoun,1,1046
AAM06,AAM,immune,filler,notNoun,86,0,notNoun,1,1253
AAM06,AAM,ironic,filler,notNoun,43,0,notNoun,1,1173
AAM06,AAM,kidnap,filler,notNoun,17,0,notNoun,1,1429
AAM06,AAM,lawyer,filler,noun,60,1,noun,1,874
AAM06,AAM,lunatic,filler,notNoun,52,1,noun,0,933
AAM06,AAM,manually,filler,notNoun,25,0,notNoun,1,1421
AAM06,AAM,marina,filler,noun,96,1,noun,1,988
AAM06,AAM,military,filler,noun,87,1,noun,1,1363
AAM06,AAM,mineral,filler,noun,95,1,noun,1,1676
AAM06,AAM,momentary,filler,notNoun,78,0,notNoun,1,981
AAM06,AAM,occupy,filler,notNoun,47,0,notNoun,1,1611
AAM06,AAM,omelet,filler,noun,79,1,noun,1,965
AAM06,AAM,opaque,filler,notNoun,10,0,notNoun,1,1839
AAM06,AAM,orbital,filler,notNoun,61,1,noun,0,1394
AAM06,AAM,overcome,filler,notNoun,16,0,notNoun,1,1317
AAM06,AAM,parable,filler,noun,91,1,noun,1,1198
AAM06,AAM,parrot,filler,noun,30,1,noun,1,973
AAM06,AAM,pineapple,filler,noun,77,1,noun,1,967
AAM06,AAM,recovery,filler,noun,54,1,noun,1,1172
AAM06,AAM,regular,filler,notNoun,66,0,notNoun,1,1225
AAM06,AAM,relate,filler,notNoun,9,0,notNoun,1,1133
AAM06,AAM,remedial,filler,notNoun,26,0,notNoun,1,1308
AAM06,AAM,remind,filler,notNoun,97,1,noun,0,1022
AAM06,AAM,romantic,filler,notNoun,80,0,notNoun,1,1108
AAM06,AAM,royalty,filler,noun,45,1,noun,1,1782
AAM06,AAM,sabrestep10,critical,noun,83,1,noun,1,1063
AAM06,AAM,saltystep14,critical,notNoun,63,0,notNoun,1,1283
AAM06,AAM,sandalstep11,critical,noun,13,1,noun,1,1276
AAM06,AAM,seaweedstep12,critical,noun,12,1,noun,1,1372
AAM06,AAM,secludedstep10,critical,notNoun,7,0,notNoun,1,1222
AAM06,AAM,secondstep11,critical,noun,55,0,notNoun,0,1691
AAM06,AAM,severalstep9,critical,notNoun,35,0,notNoun,1,1381
AAM06,AAM,sidewalkstep8,critical,noun,22,1,noun,1,1384
AAM06,AAM,silverstep10,critical,noun,34,0,notNoun,0,1063
AAM06,AAM,similarstep10,critical,notNoun,46,0,notNoun,1,1314
AAM06,AAM,solidstep12,critical,notNoun,3,1,noun,0,1090
AAM06,AAM,submarinestep10,critical,noun,64,1,noun,1,972
AAM06,AAM,sufferstep8,critical,notNoun,74,0,notNoun,1,2376
AAM06,AAM,superpowerstep12,critical,noun,68,1,noun,1,1314
AAM06,AAM,surrenderstep8,critical,notNoun,2,0,notNoun,1,1466
AAM06,AAM,tobacco,filler,noun,92,1,noun,1,1293
AAM06,AAM,totally,filler,notNoun,84,0,notNoun,1,1575
AAM06,AAM,tutorial,filler,noun,53,1,noun,1,1055
AAM06,AAM,typical,filler,notNoun,67,0,notNoun,1,2110
AAM06,AAM,umbrella,filler,noun,6,1,noun,1,1083
AAM06,AAM,unique,filler,notNoun,49,0,notNoun,1,874
AAM06,AAM,vibrant,filler,notNoun,0,0,notNoun,1,1535
AAM06,AAM,warrantee,filler,noun,33,1,noun,1,1423
AAM06,AAM,weekly,filler,notNoun,73,1,noun,0,1782
AAM06,AAM,wrinkle,filler,noun,37,1,noun,1,1345
AAM06,AAM,yell,filler,notNoun,5,1,noun,0,1005
AAM06,AAM,yoghurt,filler,noun,4,1,noun,1,1213
AAM07,AAM,acerbicstep12,critical,notNoun,24,0,notNoun,1,1575
AAM07,AAM,alone,filler,notNoun,85,0,notNoun,1,1237
AAM07,AAM,america,filler,noun,94,0,notNoun,0,1919
AAM07,AAM,anemia,filler,noun,70,0,notNoun,0,1034
AAM07,AAM,animal,filler,noun,29,0,notNoun,0,1724
AAM07,AAM,annoying,filler,notNoun,31,0,notNoun,1,833
AAM07,AAM,appear,filler,notNoun,71,0,notNoun,1,959
AAM07,AAM,around,filler,notNoun,39,0,notNoun,1,1079
AAM07,AAM,avenue,filler,noun,99,1,noun,1,1673
AAM07,AAM,bakery,filler,noun,59,0,notNoun,0,1056
AAM07,AAM,ballerina,filler,noun,28,1,noun,1,1021
AAM07,AAM,basementstep11,critical,noun,20,1,noun,1,1126
AAM07,AAM,beauty,filler,noun,82,0,notNoun,0,997
AAM07,AAM,become,filler,notNoun,75,0,notNoun,1,1017
AAM07,AAM,brain,filler,noun,88,1,noun,1,1167
AAM07,AAM,camera,filler,noun,81,1,noun,1,1503
AAM07,AAM,casserolestep12,critical,noun,72,1,noun,1,1346
AAM07,AAM,ciderstep9,critical,noun,89,1,noun,1,1238
AAM07,AAM,degree,filler,noun,27,0,notNoun,0,1048
AAM07,AAM,depend,filler,notNoun,18,0,notNoun,1,1162
AAM07,AAM,develop,filler,notNoun,58,0,notNoun,1,1234
AAM07,AAM,document,filler,noun,21,1,noun,1,999
AAM07,AAM,dragon,filler,noun,38,1,noun,1,1027
AAM07,AAM,embody,filler,notNoun,36,0,notNoun,1,964
AAM07,AAM,energy,filler,noun,93,0,notNoun,0,1784
AAM07,AAM,engine,filler,noun,62,0,notNoun,0,879
AAM07,AAM,enroll,filler,notNoun,41,0,notNoun,1,870
AAM07,AAM,eternal,filler,notNoun,32,0,notNoun,1,1994
AAM07,AAM,evolve,filler,notNoun,1,0,notNoun,1,977
AAM07,AAM,failure,filler,noun,11,0,notNoun,0,714
AAM07,AAM,family,filler,noun,65,1,noun,1,927
AAM07,AAM,felony,filler,noun,90,0,notNoun,0,1126
AAM07,AAM,freeze,filler,notNoun,40,0,notNoun,1,1310
AAM07,AAM,fumble,filler,notNoun,57,0,notNoun,1,1067
AAM07,AAM,garden,filler,noun,51,0,notNoun,0,1556
AAM07,AAM,gasolinestep11,critical,noun,8,0,notNoun,0,684
AAM07,AAM,global,filler,notNoun,48,0,notNoun,1,1055
AAM07,AAM,grapple,filler,notNoun,23,0,notNoun,1,1141
AAM07,AAM,guilty,filler,notNoun,19,0,notNoun,1,839
AAM07,AAM,gullible,filler,notNoun,15,0,notNoun,1,1059
AAM07,AAM,hamburger,filler,noun,56,1,noun,1,1099
AAM07,AAM,harmful,filler,notNoun,98,0,notNoun,1,1040
AAM07,AAM,hidden,filler,notNoun,42,1,noun,0,799
AAM07,AAM,honeymoon,filler,noun,14,1,noun,1,1754
AAM07,AAM,human,filler,noun,76,0,notNoun,0,1547
AAM07,AAM,ignore,filler,notNoun,44,0,notNoun,1,1020
AAM07,AAM,image,filler,noun,69,0,notNoun,0,729
AAM07,AAM,immoral,filler,notNoun,50,0,notNoun,1,901
AAM07,AAM,immune,filler,notNoun,86,0,notNoun,1,1413
AAM07,AAM,ironic,filler,notNoun,43,0,notNoun,1,1123
AAM07,AAM,kidnap,filler,notNoun,17,0,notNoun,1,1447
AAM07,AAM,lawyer,filler,noun,60,1,noun,1,1904
AAM07,AAM,lunatic,filler,notNoun,52,0,notNoun,1,1144
AAM07,AAM,manually,filler,notNoun,25,0,notNoun,1,1036
AAM07,AAM,marina,filler,noun,96,1,noun,1,968
AAM07,AAM,military,filler,noun,87,1,noun,1,1099
AAM07,AAM,mineral,filler,noun,95,0,notNoun,0,1161
AAM07,AAM,momentary,filler,notNoun,78,0,notNoun,1,1118
AAM07,AAM,occupy,filler,notNoun,47,0,notNoun,1,1250
AAM07,AAM,omelet,filler,noun,79,1,noun,1,856
AAM07,AAM,opaque,filler,notNoun,10,0,notNoun,1,1150
AAM07,AAM,orbital,filler,notNoun,61,0,notNoun,1,1162
AAM07,AAM,overcome,filler,notNoun,16,0,notNoun,1,1144
AAM07,AAM,parable,filler,noun,91,0,notNoun,0,1420
AAM07,AAM,parrot,filler,noun,30,1,noun,1,1239
AAM07,AAM,pineapple,filler,noun,77,1,noun,1,764
AAM07,AAM,recovery,filler,noun,54,0,notNoun,0,935
AAM07,AAM,regular,filler,notNoun,66,0,notNoun,1,1335
AAM07,AAM,relate,filler,notNoun,9,0,notNoun,1,1354
AAM07,AAM,remedial,filler,notNoun,26,0,notNoun,1,1376
AAM07,AAM,remind,filler,notNoun,97,0,notNoun,1,1421
AAM07,AAM,romantic,filler,notNoun,80,0,notNoun,1,1259
AAM07,AAM,royalty,filler,noun,45,0,notNoun,0,1205
AAM07,AAM,sabrestep10,critical,noun,83,0,notNoun,0,1043
AAM07,AAM,saltystep14,critical,notNoun,63,0,notNoun,1,1319
AAM07,AAM,sandalstep11,critical,noun,13,1,noun,1,1086
AAM07,AAM,seaweedstep12,critical,noun,12,0,notNoun,0,1763
AAM07,AAM,secludedstep10,critical,notNoun,7,0,notNoun,1,1284
AAM07,AAM,secondstep11,critical,noun,55,0,notNoun,0,1119
AAM07,AAM,severalstep9,critical,notNoun,35,0,notNoun,1,1156
AAM07,AAM,sidewalkstep8,critical,noun,22,1,noun,1,1603
AAM07,AAM,silverstep10,critical,noun,34,0,notNoun,0,1509
AAM07,AAM,similarstep10,critical,notNoun,46,1,noun,0,2006
AAM07,AAM,solidstep12,critical,notNoun,3,1,noun,0,948
AAM07,AAM,submarinestep10,critical,noun,64,1,noun,1,1471
AAM07,AAM,sufferstep8,critical,notNoun,74,0,notNoun,1,1041
AAM07,AAM,superpowerstep12,critical,noun,68,0,notNoun,0,1598
AAM07,AAM,surrenderstep8,critical,notNoun,2,0,notNoun,1,1154
AAM07,AAM,tobacco,filler,noun,92,0,notNoun,0,1308
AAM07,AAM,totally,filler,notNoun,84,0,notNoun,1,880
AAM07,AAM,tutorial,filler,noun,53,0,notNoun,0,1061
AAM07,AAM,typical,filler,notNoun,67,0,notNoun,1,702
AAM07,AAM,umbrella,filler,noun,6,0,notNoun,0,1041
AAM07,AAM,unique,filler,notNoun,49,0,notNoun,1,1094
AAM07,AAM,vibrant,filler,notNoun,0,0,notNoun,1,1945
AAM07,AAM,warrantee,filler,noun,33,0,notNoun,0,1017
AAM07,AAM,weekly,filler,notNoun,73,0,notNoun,1,1127
AAM07,AAM,wrinkle,filler,noun,37,0,notNoun,0,915
AAM07,AAM,yell,filler,notNoun,5,0,notNoun,1,1045
AAM07,AAM,yoghurt,filler,noun,4,1,noun,1,900
AAM08,AAM,acerbicstep12,critical,notNoun,27,0,notNoun,1,2378
AAM08,AAM,alone,filler,notNoun,63,0,notNoun,1,1085
AAM08,AAM,america,filler,noun,23,0,notNoun,0,2877
AAM08,AAM,anemia,filler,noun,77,0,notNoun,0,2913
AAM08,AAM,animal,filler,noun,52,1,noun,1,1508
AAM08,AAM,annoying,filler,notNoun,5,0,notNoun,1,998
AAM08,AAM,appear,filler,notNoun,17,0,notNoun,1,1233
AAM08,AAM,around,filler,notNoun,4,0,notNoun,1,1187
AAM08,AAM,avenue,filler,noun,20,0,notNoun,0,2691
AAM08,AAM,bakery,filler,noun,68,1,noun,1,1407
AAM08,AAM,ballerina,filler,noun,26,1,noun,1,1233
AAM08,AAM,basementstep11,critical,noun,2,1,noun,1,1737
AAM08,AAM,beauty,filler,noun,11,0,notNoun,0,1149
AAM08,AAM,become,filler,notNoun,8,0,notNoun,1,971
AAM08,AAM,brain,filler,noun,99,1,noun,1,1587
AAM08,AAM,camera,filler,noun,35,1,noun,1,1602
AAM08,AAM,casserolestep12,critical,noun,14,1,noun,1,3699
AAM08,AAM,ciderstep9,critical,noun,37,0,notNoun,0,2643
AAM08,AAM,degree,filler,noun,96,1,noun,1,2755
AAM08,AAM,depend,filler,notNoun,88,0,notNoun,1,2076
AAM08,AAM,develop,filler,notNoun,95,0,notNoun,1,3447
AAM08,AAM,document,filler,noun,78,1,noun,1,3110
AAM08,AAM,dragon,filler,noun,76,1,noun,1,1113
AAM08,AAM,embody,filler,notNoun,92,0,notNoun,1,1425
AAM08,AAM,energy,filler,noun,61,0,notNoun,0,1260
AAM08,AAM,engine,filler,noun,75,1,noun,1,1596
AAM08,AAM,enroll,filler,notNoun,10,0,notNoun,1,1448
AAM08,AAM,eternal,filler,notNoun,69,0,notNoun,1,1736
AAM08,AAM,evolve,filler,notNoun,32,0,notNoun,1,1274
AAM08,AAM,failure,filler,noun,60,0,notNoun,0,2233
AAM08,AAM,family,filler,noun,91,0,notNoun,0,2438
AAM08,AAM,felony,filler,noun,93,0,notNoun,0,2595
AAM08,AAM,freeze,filler,notNoun,30,0,notNoun,1,3336
AAM08,AAM,fumble,filler,notNoun,34,0,notNoun,1,1312
AAM08,AAM,garden,filler,noun,56,1,noun,1,1579
AAM08,AAM,gasolinestep11,critical,noun,79,1,noun,1,1136
AAM08,AAM,global,filler,notNoun,43,0,notNoun,1,1986
AAM08,AAM,grapple,filler,notNoun,19,0,notNoun,1,1250
AAM08,AAM,guilty,filler,notNoun,28,0,notNoun,1,1217
AAM08,AAM,gullible,filler,notNoun,15,0,notNoun,1,2538
AAM08,AAM,hamburger,filler,noun,50,1,noun,1,1041
AAM08,AAM,harmful,filler,notNoun,98,0,notNoun,1,4658
AAM08,AAM,hidden,filler,notNoun,81,0,notNoun,1,1001
AAM08,AAM,honeymoon,filler,noun,33,0,notNoun,0,1409
AAM08,AAM,human,filler,noun,12,NA,NA,NA,0
AAM08,AAM,ignore,filler,notNoun,90,0,notNoun,1,1123
AAM08,AAM,image,filler,noun,38,1,noun,1,1457
AAM08,AAM,immoral,filler,notNoun,65,0,notNoun,1,1693
AAM08,AAM,immune,filler,notNoun,22,0,notNoun,1,1601
AAM08,AAM,ironic,filler,notNoun,45,0,notNoun,1,1823
AAM08,AAM,kidnap,filler,notNoun,16,0,notNoun,1,1486
AAM08,AAM,lawyer,filler,noun,18,1,noun,1,1894
AAM08,AAM,lunatic,filler,notNoun,57,1,noun,0,2584
AAM08,AAM,manually,filler,notNoun,36,0,notNoun,1,1488
AAM08,AAM,marina,filler,noun,6,0,notNoun,0,2030
AAM08,AAM,military,filler,noun,1,0,notNoun,0,1944
AAM08,AAM,mineral,filler,noun,13,1,noun,1,1589
AAM08,AAM,momentary,filler,notNoun,84,0,notNoun,1,1262
AAM08,AAM,occupy,filler,notNoun,67,0,notNoun,1,2658
AAM08,AAM,omelet,filler,noun,44,1,noun,1,1185
AAM08,AAM,opaque,filler,notNoun,47,0,notNoun,1,1457
AAM08,AAM,orbital,filler,notNoun,39,0,notNoun,1,2811
AAM08,AAM,overcome,filler,notNoun,3,0,notNoun,1,1476
AAM08,AAM,parable,filler,noun,29,0,notNoun,0,1311
AAM08,AAM,parrot,filler,noun,41,1,noun,1,1146
AAM08,AAM,pineapple,filler,noun,85,1,noun,1,1222
AAM08,AAM,recovery,filler,noun,21,0,notNoun,0,1356
AAM08,AAM,regular,filler,notNoun,64,0,notNoun,1,1435
AAM08,AAM,relate,filler,notNoun,31,0,notNoun,1,1363
AAM08,AAM,remedial,filler,notNoun,73,0,notNoun,1,1970
AAM08,AAM,remind,filler,notNoun,53,0,notNoun,1,1304
AAM08,AAM,romantic,filler,notNoun,40,0,notNoun,1,1734
AAM08,AAM,royalty,filler,noun,9,0,notNoun,0,2424
AAM08,AAM,sabrestep10,critical,noun,55,0,notNoun,0,2181
AAM08,AAM,saltystep14,critical,notNoun,86,0,notNoun,1,1574
AAM08,AAM,sandalstep11,critical,noun,46,1,noun,1,1253
AAM08,AAM,seaweedstep12,critical,noun,25,1,noun,1,1465
AAM08,AAM,secludedstep10,critical,notNoun,72,0,notNoun,1,1184
AAM08,AAM,secondstep11,critical,noun,48,0,notNoun,0,1732
AAM08,AAM,severalstep9,critical,notNoun,71,0,notNoun,1,1422
AAM08,AAM,sidewalkstep8,critical,noun,24,1,noun,1,2949
AAM08,AAM,silverstep10,critical,noun,70,0,notNoun,0,1702
AAM08,AAM,similarstep10,critical,notNoun,51,0,notNoun,1,2104
AAM08,AAM,solidstep12,critical,notNoun,0,0,notNoun,1,2027
AAM08,AAM,submarinestep10,critical,noun,54,1,noun,1,1723
AAM08,AAM,sufferstep8,critical,notNoun,49,0,notNoun,1,1201
AAM08,AAM,superpowerstep12,critical,noun,87,0,notNoun,0,1618
AAM08,AAM,surrenderstep8,critical,notNoun,62,0,notNoun,1,1469
AAM08,AAM,tobacco,filler,noun,82,1,noun,1,1217
AAM08,AAM,totally,filler,notNoun,74,0,notNoun,1,1297
AAM08,AAM,tutorial,filler,noun,66,0,notNoun,0,1485
AAM08,AAM,typical,filler,notNoun,58,0,notNoun,1,1607
AAM08,AAM,umbrella,filler,noun,59,1,noun,1,1139
AAM08,AAM,unique,filler,notNoun,80,0,notNoun,1,1409
AAM08,AAM,vibrant,filler,notNoun,83,0,notNoun,1,1735
AAM08,AAM,warrantee,filler,noun,89,1,noun,1,1946
AAM08,AAM,weekly,filler,notNoun,94,0,notNoun,1,1865
AAM08,AAM,wrinkle,filler,noun,97,0,notNoun,0,1964
AAM08,AAM,yell,filler,notNoun,7,0,notNoun,1,2369
AAM08,AAM,yoghurt,filler,noun,42,1,noun,1,1083
AAM09,AAM,acerbicstep12,critical,notNoun,27,1,noun,0,2246
AAM09,AAM,alone,filler,notNoun,63,0,notNoun,1,1419
AAM09,AAM,america,filler,noun,23,1,noun,1,3059
AAM09,AAM,anemia,filler,noun,77,1,noun,1,2652
AAM09,AAM,animal,filler,noun,52,1,noun,1,1824
AAM09,AAM,annoying,filler,notNoun,5,0,notNoun,1,2383
AAM09,AAM,appear,filler,notNoun,17,0,notNoun,1,1429
AAM09,AAM,around,filler,notNoun,4,0,notNoun,1,1727
AAM09,AAM,avenue,filler,noun,20,1,noun,1,3232
AAM09,AAM,bakery,filler,noun,68,1,noun,1,1056
AAM09,AAM,ballerina,filler,noun,26,1,noun,1,1029
AAM09,AAM,basementstep11,critical,noun,2,1,noun,1,1257
AAM09,AAM,beauty,filler,noun,11,1,noun,1,1365
AAM09,AAM,become,filler,notNoun,8,0,notNoun,1,1242
AAM09,AAM,brain,filler,noun,99,1,noun,1,2484
AAM09,AAM,camera,filler,noun,35,1,noun,1,1417
AAM09,AAM,casserolestep12,critical,noun,14,0,notNoun,0,4590
AAM09,AAM,ciderstep9,critical,noun,37,1,noun,1,2079
AAM09,AAM,degree,filler,noun,96,0,notNoun,0,2098
AAM09,AAM,depend,filler,notNoun,88,0,notNoun,1,1380
AAM09,AAM,develop,filler,notNoun,95,1,noun,0,3007
AAM09,AAM,document,filler,noun,78,0,notNoun,0,4013
AAM09,AAM,dragon,filler,noun,76,1,noun,1,1274
AAM09,AAM,embody,filler,notNoun,92,0,notNoun,1,1850
AAM09,AAM,energy,filler,noun,61,0,notNoun,0,1040
AAM09,AAM,engine,filler,noun,75,1,noun,1,1174
AAM09,AAM,enroll,filler,notNoun,10,0,notNoun,1,1082
AAM09,AAM,eternal,filler,notNoun,69,0,notNoun,1,1384
AAM09,AAM,evolve,filler,notNoun,32,0,notNoun,1,1455
AAM09,AAM,failure,filler,noun,60,1,noun,1,4719
AAM09,AAM,family,filler,noun,91,1,noun,1,1764
AAM09,AAM,felony,filler,noun,93,0,notNoun,0,2635
AAM09,AAM,freeze,filler,notNoun,30,1,noun,0,3594
AAM09,AAM,fumble,filler,notNoun,34,0,notNoun,1,1163
AAM09,AAM,garden,filler,noun,56,1,noun,1,1315
AAM09,AAM,gasolinestep11,critical,noun,79,1,noun,1,1850
AAM09,AAM,global,filler,notNoun,43,0,notNoun,1,1532
AAM09,AAM,grapple,filler,notNoun,19,0,notNoun,1,1541
AAM09,AAM,guilty,filler,notNoun,28,0,notNoun,1,1030
AAM09,AAM,gullible,filler,notNoun,15,0,notNoun,1,4706
