subject,condition,word,step,sAnswer,rt,trial,pass,phase
ABM12,abm,asee_shstep07,7,1,1381,1,1,Early
ABM12,abm,asee_shstep09,9,0,2307,2,1,Early
ABM12,abm,asee_shstep11,11,0,1836,3,1,Early
ABM12,abm,asee_shstep13,13,0,1007,0,1,Early
ABM12,abm,asee_shstep15,15,0,1598,6,1,Early
ABM12,abm,asee_shstep17,17,0,1096,4,1,Early
ABM12,abm,asee_shstep05,5,1,872,1,2,Early
ABM12,abm,asee_shstep07,7,0,987,2,2,Early
ABM12,abm,asee_shstep09,9,0,991,3,2,Early
ABM12,abm,asee_shstep11,11,0,1854,5,2,Early
ABM12,abm,asee_shstep13,13,0,1284,4,2,Early
ABM12,abm,asee_shstep15,15,0,1178,0,2,Early
ABM12,abm,asee_shstep17,17,0,862,6,2,Early
ABM12,abm,asee_shstep05,5,1,745,4,3,Early
ABM12,abm,asee_shstep07,7,1,874,3,3,Early
ABM12,abm,asee_shstep09,9,0,1033,2,3,Early
ABM12,abm,asee_shstep11,11,0,1151,6,3,Early
ABM12,abm,asee_shstep13,13,0,1359,1,3,Early
ABM12,abm,asee_shstep15,15,0,1687,0,3,Early
ABM12,abm,asee_shstep17,17,0,1069,5,3,Early
ABM12,abm,asee_shstep05,5,1,824,5,4,Early
ABM12,abm,asee_shstep07,7,1,925,3,4,Early
ABM12,abm,asee_shstep09,9,0,1588,1,4,Early
ABM12,abm,asee_shstep11,11,0,1065,2,4,Early
ABM12,abm,asee_shstep13,13,0,928,0,4,Early
ABM12,abm,asee_shstep15,15,0,972,6,4,Early
ABM12,abm,asee_shstep17,17,0,884,4,4,Early
ABM12,abm,asee_shstep05,5,1,730,3,5,Early
ABM12,abm,asee_shstep07,7,1,620,2,5,Early
ABM12,abm,asee_shstep09,9,0,719,5,5,Early
ABM12,abm,asee_shstep11,11,0,833,6,5,Early
ABM12,abm,asee_shstep13,13,0,1211,4,5,Early
ABM12,abm,asee_shstep15,15,0,1022,0,5,Early
ABM12,abm,asee_shstep17,17,0,911,1,5,Early
ABM12,abm,asee_shstep05,5,1,748,0,6,Late
ABM12,abm,asee_shstep07,7,1,810,6,6,Late
ABM12,abm,asee_shstep09,9,0,829,3,6,Late
ABM12,abm,asee_shstep11,11,0,657,2,6,Late
ABM12,abm,asee_shstep13,13,0,882,1,6,Late
ABM12,abm,asee_shstep15,15,0,843,5,6,Late
ABM12,abm,asee_shstep17,17,0,802,4,6,Late
ABM12,abm,asee_shstep05,5,1,619,3,7,Late
ABM12,abm,asee_shstep07,7,1,636,0,7,Late
ABM12,abm,asee_shstep09,9,1,823,6,7,Late
ABM12,abm,asee_shstep11,11,0,852,1,7,Late
ABM12,abm,asee_shstep13,13,0,663,5,7,Late
ABM12,abm,asee_shstep15,15,0,597,4,7,Late
ABM12,abm,asee_shstep17,17,0,760,2,7,Late
ABM12,abm,asee_shstep05,5,1,668,6,8,Late
ABM12,abm,asee_shstep07,7,1,582,4,8,Late
ABM12,abm,asee_shstep09,9,1,547,5,8,Late
ABM12,abm,asee_shstep11,11,0,660,2,8,Late
ABM12,abm,asee_shstep13,13,0,756,0,8,Late
ABM12,abm,asee_shstep15,15,0,718,1,8,Late
ABM12,abm,asee_shstep17,17,0,586,3,8,Late
ABM12,abm,asee_shstep05,5,1,619,6,9,Late
ABM12,abm,asee_shstep07,7,1,588,1,9,Late
ABM12,abm,asee_shstep09,9,1,655,3,9,Late
ABM12,abm,asee_shstep11,11,0,596,2,9,Late
ABM12,abm,asee_shstep13,13,0,685,4,9,Late
ABM12,abm,asee_shstep15,15,0,795,5,9,Late
ABM12,abm,asee_shstep17,17,0,664,0,9,Late
ABM12,abm,asee_shstep05,5,1,805,6,10,Late
ABM12,abm,asee_shstep07,7,1,625,5,10,Late
ABM12,abm,asee_shstep09,9,1,608,0,10,Late
ABM12,abm,asee_shstep11,11,0,638,4,10,Late
ABM12,abm,asee_shstep13,13,0,761,1,10,Late
ABM12,abm,asee_shstep15,15,0,817,3,10,Late
ABM12,abm,asee_shstep17,17,0,708,2,10,Late
ABM13,abm,asee_shstep05,5,1,968,3,1,Early
ABM13,abm,asee_shstep07,7,1,1536,1,1,Early
ABM13,abm,asee_shstep09,9,1,1020,6,1,Early
ABM13,abm,asee_shstep11,11,1,2126,0,1,Early
ABM13,abm,asee_shstep13,13,1,1234,2,1,Early
ABM13,abm,asee_shstep15,15,0,735,4,1,Early
ABM13,abm,asee_shstep17,17,0,1219,5,1,Early
ABM13,abm,asee_shstep05,5,1,694,1,2,Early
ABM13,abm,asee_shstep07,7,1,916,2,2,Early
ABM13,abm,asee_shstep09,9,1,966,5,2,Early
ABM13,abm,asee_shstep11,11,0,794,3,2,Early
ABM13,abm,asee_shstep13,13,0,648,6,2,Early
ABM13,abm,asee_shstep15,15,0,713,4,2,Early
ABM13,abm,asee_shstep17,17,0,673,0,2,Early
ABM13,abm,asee_shstep05,5,1,786,6,3,Early
ABM13,abm,asee_shstep07,7,1,849,0,3,Early
ABM13,abm,asee_shstep09,9,1,949,3,3,Early
ABM13,abm,asee_shstep11,11,0,662,4,3,Early
ABM13,abm,asee_shstep13,13,0,896,5,3,Early
ABM13,abm,asee_shstep15,15,0,745,2,3,Early
ABM13,abm,asee_shstep17,17,0,595,1,3,Early
ABM13,abm,asee_shstep05,5,1,848,5,4,Early
ABM13,abm,asee_shstep07,7,1,814,6,4,Early
ABM13,abm,asee_shstep09,9,1,795,2,4,Early
ABM13,abm,asee_shstep11,11,1,894,0,4,Early
ABM13,abm,asee_shstep13,13,0,756,3,4,Early
ABM13,abm,asee_shstep15,15,0,635,4,4,Early
ABM13,abm,asee_shstep17,17,0,652,1,4,Early
ABM13,abm,asee_shstep05,5,1,745,2,5,Early
ABM13,abm,asee_shstep07,7,1,675,0,5,Early
ABM13,abm,asee_shstep09,9,1,871,1,5,Early
ABM13,abm,asee_shstep11,11,0,971,5,5,Early
ABM13,abm,asee_shstep13,13,0,981,6,5,Early
ABM13,abm,asee_shstep15,15,0,608,4,5,Early
ABM13,abm,asee_shstep17,17,0,583,3,5,Early
ABM13,abm,asee_shstep05,5,1,767,2,6,Late
ABM13,abm,asee_shstep07,7,1,743,6,6,Late
ABM13,abm,asee_shstep09,9,1,920,3,6,Late
ABM13,abm,asee_shstep11,11,0,841,4,6,Late
ABM13,abm,asee_shstep13,13,0,822,0,6,Late
ABM13,abm,asee_shstep15,15,0,811,1,6,Late
ABM13,abm,asee_shstep17,17,0,609,5,6,Late
ABM13,abm,asee_shstep05,5,1,1065,0,7,Late
ABM13,abm,asee_shstep07,7,1,870,3,7,Late
ABM13,abm,asee_shstep09,9,1,876,4,7,Late
ABM13,abm,asee_shstep11,11,0,730,5,7,Late
ABM13,abm,asee_shstep13,13,0,800,2,7,Late
ABM13,abm,asee_shstep15,15,0,742,1,7,Late
ABM13,abm,asee_shstep17,17,0,757,6,7,Late
ABM13,abm,asee_shstep05,5,1,1005,0,8,Late
ABM13,abm,asee_shstep07,7,1,740,2,8,Late
ABM13,abm,asee_shstep09,9,1,850,5,8,Late
ABM13,abm,asee_shstep11,11,0,780,3,8,Late
ABM13,abm,asee_shstep13,13,0,767,4,8,Late
ABM13,abm,asee_shstep15,15,0,734,6,8,Late
ABM13,abm,asee_shstep17,17,0,706,1,8,Late
ABM13,abm,asee_shstep05,5,1,653,0,9,Late
ABM13,abm,asee_shstep07,7,1,617,1,9,Late
ABM13,abm,asee_shstep09,9,1,798,3,9,Late
ABM13,abm,asee_shstep11,11,1,709,2,9,Late
ABM13,abm,asee_shstep13,13,0,794,6,9,Late
ABM13,abm,asee_shstep15,15,0,801,5,9,Late
ABM13,abm,asee_shstep17,17,0,745,4,9,Late
ABM13,abm,asee_shstep05,5,1,807,3,10,Late
ABM13,abm,asee_shstep07,7,1,768,2,10,Late
ABM13,abm,asee_shstep09,9,1,916,5,10,Late
ABM13,abm,asee_shstep11,11,1,953,6,10,Late
ABM13,abm,asee_shstep13,13,0,913,4,10,Late
ABM13,abm,asee_shstep15,15,0,723,1,10,Late
ABM13,abm,asee_shstep17,17,0,719,0,10,Late
ABM14,abm,asee_shstep05,5,1,536,3,1,Early
ABM14,abm,asee_shstep07,7,0,1448,1,1,Early
ABM14,abm,asee_shstep09,9,1,671,6,1,Early
ABM14,abm,asee_shstep11,11,0,1031,0,1,Early
ABM14,abm,asee_shstep13,13,0,750,2,1,Early
ABM14,abm,asee_shstep15,15,0,487,4,1,Early
ABM14,abm,asee_shstep17,17,0,688,5,1,Early
ABM14,abm,asee_shstep05,5,1,536,1,2,Early
ABM14,abm,asee_shstep07,7,1,712,2,2,Early
ABM14,abm,asee_shstep09,9,0,611,5,2,Early
ABM14,abm,asee_shstep11,11,0,506,3,2,Early
ABM14,abm,asee_shstep13,13,0,629,6,2,Early
ABM14,abm,asee_shstep15,15,0,717,4,2,Early
ABM14,abm,asee_shstep17,17,0,521,0,2,Early
ABM14,abm,asee_shstep05,5,1,530,6,3,Early
ABM14,abm,asee_shstep07,7,1,635,0,3,Early
ABM14,abm,asee_shstep09,9,0,513,3,3,Early
ABM14,abm,asee_shstep11,11,0,569,4,3,Early
ABM14,abm,asee_shstep13,13,0,625,5,3,Early
ABM14,abm,asee_shstep15,15,0,529,2,3,Early
ABM14,abm,asee_shstep17,17,0,558,1,3,Early
ABM14,abm,asee_shstep05,5,1,650,5,4,Early
ABM14,abm,asee_shstep07,7,1,583,6,4,Early
ABM14,abm,asee_shstep09,9,1,731,2,4,Early
ABM14,abm,asee_shstep11,11,0,663,0,4,Early
ABM14,abm,asee_shstep13,13,0,672,3,4,Early
ABM14,abm,asee_shstep15,15,0,539,4,4,Early
ABM14,abm,asee_shstep17,17,1,539,1,4,Early
ABM14,abm,asee_shstep05,5,1,531,2,5,Early
ABM14,abm,asee_shstep07,7,1,470,0,5,Early
ABM14,abm,asee_shstep09,9,1,908,1,5,Early
ABM14,abm,asee_shstep11,11,1,1064,5,5,Early
ABM14,abm,asee_shstep13,13,0,745,6,5,Early
ABM14,abm,asee_shstep15,15,0,466,4,5,Early
ABM14,abm,asee_shstep17,17,0,687,3,5,Early
ABM14,abm,asee_shstep05,5,1,321,2,6,Late
ABM14,abm,asee_shstep07,7,1,752,6,6,Late
ABM14,abm,asee_shstep09,9,1,707,3,6,Late
ABM14,abm,asee_shstep11,11,1,708,4,6,Late
ABM14,abm,asee_shstep13,13,1,280,0,6,Late
ABM14,abm,asee_shstep15,15,1,686,1,6,Late
ABM14,abm,asee_shstep17,17,0,544,5,6,Late
ABM14,abm,asee_shstep05,5,1,609,0,7,Late
ABM14,abm,asee_shstep07,7,1,641,3,7,Late
ABM14,abm,asee_shstep09,9,1,694,4,7,Late
ABM14,abm,asee_shstep11,11,1,771,5,7,Late
ABM14,abm,asee_shstep13,13,0,548,2,7,Late
ABM14,abm,asee_shstep15,15,0,691,1,7,Late
ABM14,abm,asee_shstep17,17,0,647,6,7,Late
ABM14,abm,asee_shstep05,5,1,709,0,8,Late
ABM14,abm,asee_shstep07,7,1,496,2,8,Late
ABM14,abm,asee_shstep09,9,1,744,5,8,Late
ABM14,abm,asee_shstep11,11,1,937,3,8,Late
ABM14,abm,asee_shstep13,13,1,879,4,8,Late
ABM14,abm,asee_shstep15,15,0,660,6,8,Late
ABM14,abm,asee_shstep17,17,0,507,1,8,Late
ABM14,abm,asee_shstep05,5,1,714,0,9,Late
ABM14,abm,asee_shstep07,7,1,663,1,9,Late
ABM14,abm,asee_shstep09,9,1,608,3,9,Late
ABM14,abm,asee_shstep11,11,1,752,2,9,Late
ABM14,abm,asee_shstep13,13,0,931,6,9,Late
ABM14,abm,asee_shstep15,15,0,707,5,9,Late
ABM14,abm,asee_shstep17,17,0,630,4,9,Late
ABM14,abm,asee_shstep05,5,1,576,3,10,Late
ABM14,abm,asee_shstep07,7,1,552,2,10,Late
ABM14,abm,asee_shstep09,9,1,681,5,10,Late
ABM14,abm,asee_shstep11,11,0,575,6,10,Late
ABM14,abm,asee_shstep13,13,1,724,4,10,Late
ABM14,abm,asee_shstep15,15,1,837,1,10,Late
ABM14,abm,asee_shstep17,17,0,796,0,10,Late
ABM15,abm,asee_shstep05,5,1,1021,3,1,Early
ABM15,abm,asee_shstep07,7,1,1803,1,1,Early
ABM15,abm,asee_shstep09,9,1,1176,6,1,Early
ABM15,abm,asee_shstep11,11,0,2762,0,1,Early
ABM15,abm,asee_shstep13,13,0,1050,2,1,Early
ABM15,abm,asee_shstep15,15,0,856,4,1,Early
ABM15,abm,asee_shstep17,17,0,1137,5,1,Early
ABM15,abm,asee_shstep05,5,1,739,1,2,Early
ABM15,abm,asee_shstep07,7,1,919,2,2,Early
ABM15,abm,asee_shstep09,9,1,1022,5,2,Early
ABM15,abm,asee_shstep11,11,1,1047,3,2,Early
ABM15,abm,asee_shstep13,13,0,689,6,2,Early
ABM15,abm,asee_shstep15,15,0,920,4,2,Early
ABM15,abm,asee_shstep17,17,0,657,0,2,Early
ABM15,abm,asee_shstep05,5,1,775,6,3,Early
ABM15,abm,asee_shstep07,7,1,838,0,3,Early
ABM15,abm,asee_shstep09,9,1,901,3,3,Early
ABM15,abm,asee_shstep11,11,1,1119,4,3,Early
ABM15,abm,asee_shstep13,13,0,765,5,3,Early
ABM15,abm,asee_shstep15,15,0,803,2,3,Early
ABM15,abm,asee_shstep17,17,0,725,1,3,Early
ABM15,abm,asee_shstep05,5,1,841,5,4,Early
ABM15,abm,asee_shstep07,7,1,791,6,4,Early
ABM15,abm,asee_shstep09,9,1,925,2,4,Early
ABM15,abm,asee_shstep11,11,1,1023,0,4,Early
ABM15,abm,asee_shstep13,13,0,857,3,4,Early
ABM15,abm,asee_shstep15,15,0,702,4,4,Early
ABM15,abm,asee_shstep17,17,0,763,1,4,Early
ABM15,abm,asee_shstep05,5,1,753,2,5,Early
ABM15,abm,asee_shstep07,7,1,782,0,5,Early
ABM15,abm,asee_shstep09,9,1,887,1,5,Early
ABM15,abm,asee_shstep11,11,1,1033,5,5,Early
ABM15,abm,asee_shstep13,13,1,1079,6,5,Early
ABM15,abm,asee_shstep15,15,0,715,4,5,Early
ABM15,abm,asee_shstep17,17,0,891,3,5,Early
ABM15,abm,asee_shstep05,5,1,812,2,6,Late
ABM15,abm,asee_shstep07,7,1,797,6,6,Late
ABM15,abm,asee_shstep09,9,1,891,3,6,Late
ABM15,abm,asee_shstep11,11,0,1204,4,6,Late
ABM15,abm,asee_shstep13,13,0,1783,0,6,Late
ABM15,abm,asee_shstep15,15,0,815,1,6,Late
ABM15,abm,asee_shstep17,17,0,706,5,6,Late
ABM15,abm,asee_shstep05,5,1,806,0,7,Late
ABM15,abm,asee_shstep07,7,1,704,3,7,Late
ABM15,abm,asee_shstep09,9,1,829,4,7,Late
ABM15,abm,asee_shstep11,11,1,893,5,7,Late
ABM15,abm,asee_shstep13,13,0,1066,2,7,Late
ABM15,abm,asee_shstep15,15,0,879,1,7,Late
ABM15,abm,asee_shstep17,17,0,819,6,7,Late
ABM15,abm,asee_shstep05,5,1,689,0,8,Late
ABM15,abm,asee_shstep07,7,1,731,2,8,Late
ABM15,abm,asee_shstep09,9,1,799,5,8,Late
ABM15,abm,asee_shstep11,11,1,861,3,8,Late
ABM15,abm,asee_shstep13,13,1,1040,4,8,Late
ABM15,abm,asee_shstep15,15,0,976,6,8,Late
ABM15,abm,asee_shstep17,17,0,696,1,8,Late
ABM15,abm,asee_shstep05,5,1,785,0,9,Late
ABM15,abm,asee_shstep07,7,1,682,1,9,Late
ABM15,abm,asee_shstep09,9,1,631,3,9,Late
ABM15,abm,asee_shstep11,11,1,834,2,9,Late
ABM15,abm,asee_shstep13,13,1,996,6,9,Late
ABM15,abm,asee_shstep15,15,1,958,5,9,Late
ABM15,abm,asee_shstep17,17,0,885,4,9,Late
ABM15,abm,asee_shstep05,5,1,664,3,10,Late
ABM15,abm,asee_shstep07,7,1,827,2,10,Late
ABM15,abm,asee_shstep09,9,1,678,5,10,Late
ABM15,abm,asee_shstep11,11,1,915,6,10,Late
ABM15,abm,asee_shstep13,13,0,909,4,10,Late
ABM15,abm,asee_shstep15,15,0,803,1,10,Late
ABM15,abm,asee_shstep17,17,0,761,0,10,Late
ABM17,abm,asee_shstep05,5,1,932,4,1,Early
ABM17,abm,asee_shstep07,7,1,847,0,1,Early
ABM17,abm,asee_shstep09,9,1,1163,3,1,Early
ABM17,abm,asee_shstep11,11,1,1166,6,1,Early
ABM17,abm,asee_shstep13,13,0,1190,2,1,Early
ABM17,abm,asee_shstep15,15,0,953,5,1,Early
ABM17,abm,asee_shstep17,17,0,916,1,1,Early
ABM17,abm,asee_shstep05,5,1,915,4,2,Early
ABM17,abm,asee_shstep07,7,1,938,2,2,Early
ABM17,abm,asee_shstep09,9,0,831,0,2,Early
ABM17,abm,asee_shstep11,11,1,1569,6,2,Early
ABM17,abm,asee_shstep13,13,0,735,5,2,Early
ABM17,abm,asee_shstep15,15,0,866,1,2,Early
ABM17,abm,asee_shstep17,17,0,786,3,2,Early
ABM17,abm,asee_shstep05,5,1,684,2,3,Early
ABM17,abm,asee_shstep07,7,1,818,1,3,Early
ABM17,abm,asee_shstep09,9,0,1132,4,3,Early
ABM17,abm,asee_shstep11,11,0,631,3,3,Early
ABM17,abm,asee_shstep13,13,0,776,5,3,Early
ABM17,abm,asee_shstep15,15,0,637,0,3,Early
ABM17,abm,asee_shstep17,17,0,733,6,3,Early
ABM17,abm,asee_shstep05,5,1,857,2,4,Early
ABM17,abm,asee_shstep07,7,1,723,6,4,Early
ABM17,abm,asee_shstep09,9,0,1296,3,4,Early
ABM17,abm,asee_shstep11,11,1,1005,1,4,Early
ABM17,abm,asee_shstep13,13,0,730,0,4,Early
ABM17,abm,asee_shstep15,15,0,781,4,4,Early
ABM17,abm,asee_shstep17,17,0,842,5,4,Early
ABM17,abm,asee_shstep05,5,1,694,2,5,Early
ABM17,abm,asee_shstep07,7,1,795,1,5,Early
ABM17,abm,asee_shstep09,9,1,764,0,5,Early
ABM17,abm,asee_shstep11,11,0,665,4,5,Early
ABM17,abm,asee_shstep13,13,0,676,3,5,Early
ABM17,abm,asee_shstep15,15,0,694,5,5,Early
ABM17,abm,asee_shstep17,17,0,783,6,5,Early
ABM17,abm,asee_shstep05,5,1,769,0,6,Late
ABM17,abm,asee_shstep07,7,1,947,4,6,Late
ABM17,abm,asee_shstep09,9,1,758,3,6,Late
ABM17,abm,asee_shstep11,11,0,682,5,6,Late
ABM17,abm,asee_shstep13,13,0,675,1,6,Late
ABM17,abm,asee_shstep15,15,0,707,2,6,Late
ABM17,abm,asee_shstep17,17,0,918,6,6,Late
ABM17,abm,asee_shstep05,5,1,680,6,7,Late
ABM17,abm,asee_shstep07,7,1,758,3,7,Late
ABM17,abm,asee_shstep09,9,0,910,4,7,Late
ABM17,abm,asee_shstep11,11,1,974,0,7,Late
ABM17,abm,asee_shstep13,13,0,966,5,7,Late
ABM17,abm,asee_shstep15,15,0,703,2,7,Late
ABM17,abm,asee_shstep17,17,0,846,1,7,Late
ABM17,abm,asee_shstep05,5,1,680,1,8,Late
ABM17,abm,asee_shstep07,7,1,727,6,8,Late
ABM17,abm,asee_shstep09,9,0,908,0,8,Late
ABM17,abm,asee_shstep11,11,0,785,4,8,Late
ABM17,abm,asee_shstep13,13,0,619,5,8,Late
ABM17,abm,asee_shstep15,15,0,617,3,8,Late
ABM17,abm,asee_shstep17,17,0,671,2,8,Late
ABM17,abm,asee_shstep05,5,1,726,3,9,Late
ABM17,abm,asee_shstep07,7,1,761,4,9,Late
ABM17,abm,asee_shstep09,9,1,737,5,9,Late
ABM17,abm,asee_shstep11,11,0,812,6,9,Late
ABM17,abm,asee_shstep13,13,0,766,2,9,Late
ABM17,abm,asee_shstep15,15,0,696,0,9,Late
ABM17,abm,asee_shstep17,17,0,672,1,9,Late
ABM17,abm,asee_shstep05,5,1,626,4,10,Late
ABM17,abm,asee_shstep07,7,1,773,6,10,Late
ABM17,abm,asee_shstep09,9,1,672,0,10,Late
ABM17,abm,asee_shstep11,11,0,989,2,10,Late
ABM17,abm,asee_shstep13,13,0,796,5,10,Late
ABM17,abm,asee_shstep15,15,0,577,3,10,Late
ABM17,abm,asee_shstep17,17,0,621,1,10,Late
ABM18,abm,asee_shstep05,5,1,1908,3,1,Early
ABM18,abm,asee_shstep07,7,1,942,0,1,Early
ABM18,abm,asee_shstep09,9,1,1062,6,1,Early
ABM18,abm,asee_shstep11,11,0,2336,5,1,Early
ABM18,abm,asee_shstep13,13,0,1299,1,1,Early
ABM18,abm,asee_shstep15,15,0,949,4,1,Early
ABM18,abm,asee_shstep17,17,0,972,2,1,Early
ABM18,abm,asee_shstep05,5,1,851,6,2,Early
ABM18,abm,asee_shstep07,7,1,770,5,2,Early
ABM18,abm,asee_shstep09,9,1,877,2,2,Early
ABM18,abm,asee_shstep11,11,1,1121,1,2,Early
ABM18,abm,asee_shstep13,13,0,978,4,2,Early
ABM18,abm,asee_shstep15,15,0,834,0,2,Early
ABM18,abm,asee_shstep17,17,0,908,3,2,Early
ABM18,abm,asee_shstep05,5,1,861,2,3,Early
ABM18,abm,asee_shstep07,7,1,813,3,3,Early
ABM18,abm,asee_shstep09,9,1,673,4,3,Early
ABM18,abm,asee_shstep11,11,1,1089,6,3,Early
ABM18,abm,asee_shstep13,13,0,883,0,3,Early
ABM18,abm,asee_shstep15,15,0,971,1,3,Early
ABM18,abm,asee_shstep17,17,0,937,5,3,Early
ABM18,abm,asee_shstep05,5,1,831,0,4,Early
ABM18,abm,asee_shstep07,7,1,830,4,4,Early
ABM18,abm,asee_shstep09,9,1,1044,6,4,Early
ABM18,abm,asee_shstep11,11,0,1514,5,4,Early
ABM18,abm,asee_shstep13,13,0,675,2,4,Early
ABM18,abm,asee_shstep15,15,0,688,1,4,Early
ABM18,abm,asee_shstep17,17,0,699,3,4,Early
ABM18,abm,asee_shstep05,5,1,661,5,5,Early
ABM18,abm,asee_shstep07,7,1,692,1,5,Early
ABM18,abm,asee_shstep09,9,1,744,4,5,Early
ABM18,abm,asee_shstep11,11,1,767,6,5,Early
ABM18,abm,asee_shstep13,13,0,895,3,5,Early
ABM18,abm,asee_shstep15,15,0,826,2,5,Early
ABM18,abm,asee_shstep17,17,0,835,0,5,Early
ABM18,abm,asee_shstep05,5,1,616,3,6,Late
ABM18,abm,asee_shstep07,7,1,724,4,6,Late
ABM18,abm,asee_shstep09,9,1,876,2,6,Late
ABM18,abm,asee_shstep11,11,0,1927,1,6,Late
ABM18,abm,asee_shstep13,13,0,873,5,6,Late
ABM18,abm,asee_shstep15,15,0,758,0,6,Late
ABM18,abm,asee_shstep17,17,0,802,6,6,Late
ABM18,abm,asee_shstep05,5,1,983,3,7,Late
ABM18,abm,asee_shstep07,7,1,674,0,7,Late
ABM18,abm,asee_shstep09,9,1,651,4,7,Late
ABM18,abm,asee_shstep11,11,1,1467,5,7,Late
ABM18,abm,asee_shstep13,13,0,900,6,7,Late
ABM18,abm,asee_shstep15,15,0,971,1,7,Late
ABM18,abm,asee_shstep17,17,0,848,2,7,Late
ABM18,abm,asee_shstep05,5,1,662,0,8,Late
ABM18,abm,asee_shstep07,7,1,845,6,8,Late
ABM18,abm,asee_shstep09,9,1,625,4,8,Late
ABM18,abm,asee_shstep11,11,1,881,3,8,Late
ABM18,abm,asee_shstep13,13,1,1074,5,8,Late
ABM18,abm,asee_shstep15,15,0,640,2,8,Late
ABM18,abm,asee_shstep17,17,0,1226,1,8,Late
ABM18,abm,asee_shstep05,5,1,724,2,9,Late
ABM18,abm,asee_shstep07,7,1,638,6,9,Late
ABM18,abm,asee_shstep09,9,1,724,1,9,Late
ABM18,abm,asee_shstep11,11,1,793,5,9,Late
ABM18,abm,asee_shstep13,13,0,1137,3,9,Late
ABM18,abm,asee_shstep15,15,0,760,0,9,Late
ABM18,abm,asee_shstep17,17,0,709,4,9,Late
ABM18,abm,asee_shstep05,5,1,920,1,10,Late
ABM18,abm,asee_shstep07,7,1,853,2,10,Late
ABM18,abm,asee_shstep09,9,1,811,6,10,Late
ABM18,abm,asee_shstep11,11,1,831,0,10,Late
ABM18,abm,asee_shstep13,13,0,1251,4,10,Late
ABM18,abm,asee_shstep15,15,0,1009,5,10,Late
ABM18,abm,asee_shstep17,17,1,1027,3,10,Late
ABM19,abm,asee_shstep05,5,1,989,3,1,Early
ABM19,abm,asee_shstep07,7,1,790,0,1,Early
ABM19,abm,asee_shstep09,9,1,1020,6,1,Early
ABM19,abm,asee_shstep11,11,1,1957,5,1,Early
ABM19,abm,asee_shstep13,13,0,780,1,1,Early
ABM19,abm,asee_shstep15,15,0,822,4,1,Early
ABM19,abm,asee_shstep17,17,0,985,2,1,Early
ABM19,abm,asee_shstep05,5,1,797,6,2,Early
ABM19,abm,asee_shstep07,7,1,869,5,2,Early
ABM19,abm,asee_shstep09,9,1,905,2,2,Early
ABM19,abm,asee_shstep11,11,1,943,1,2,Early
ABM19,abm,asee_shstep13,13,0,805,4,2,Early
ABM19,abm,asee_shstep15,15,0,741,0,2,Early
ABM19,abm,asee_shstep17,17,0,807,3,2,Early
ABM19,abm,asee_shstep05,5,1,691,2,3,Early
ABM19,abm,asee_shstep07,7,1,808,3,3,Early
ABM19,abm,asee_shstep09,9,1,2020,4,3,Early
ABM19,abm,asee_shstep11,11,0,2178,6,3,Early
ABM19,abm,asee_shstep13,13,0,996,0,3,Early
ABM19,abm,asee_shstep15,15,0,824,1,3,Early
ABM19,abm,asee_shstep17,17,0,703,5,3,Early
ABM19,abm,asee_shstep05,5,1,696,0,4,Early
ABM19,abm,asee_shstep07,7,1,714,4,4,Early
ABM19,abm,asee_shstep09,9,1,871,6,4,Early
ABM19,abm,asee_shstep11,11,0,1633,5,4,Early
ABM19,abm,asee_shstep13,13,0,925,2,4,Early
ABM19,abm,asee_shstep15,15,0,638,1,4,Early
ABM19,abm,asee_shstep17,17,0,735,3,4,Early
ABM19,abm,asee_shstep05,5,1,675,5,5,Early
ABM19,abm,asee_shstep07,7,1,693,1,5,Early
ABM19,abm,asee_shstep09,9,1,653,4,5,Early
ABM19,abm,asee_shstep11,11,0,1024,6,5,Early
ABM19,abm,asee_shstep13,13,0,634,3,5,Early
ABM19,abm,asee_shstep15,15,0,814,2,5,Early
ABM19,abm,asee_shstep17,17,0,614,0,5,Early
ABM19,abm,asee_shstep05,5,1,777,3,6,Late
ABM19,abm,asee_shstep07,7,1,719,4,6,Late
ABM19,abm,asee_shstep09,9,1,818,2,6,Late
ABM19,abm,asee_shstep11,11,1,1782,1,6,Late
ABM19,abm,asee_shstep13,13,0,688,5,6,Late
ABM19,abm,asee_shstep15,15,0,667,0,6,Late
ABM19,abm,asee_shstep17,17,0,822,6,6,Late
ABM19,abm,asee_shstep05,5,1,574,3,7,Late
ABM19,abm,asee_shstep07,7,1,765,0,7,Late
ABM19,abm,asee_shstep09,9,1,749,4,7,Late
ABM19,abm,asee_shstep11,11,0,1281,5,7,Late
ABM19,abm,asee_shstep13,13,0,745,6,7,Late
ABM19,abm,asee_shstep15,15,0,1387,1,7,Late
ABM19,abm,asee_shstep17,17,0,723,2,7,Late
ABM19,abm,asee_shstep05,5,1,659,0,8,Late
ABM19,abm,asee_shstep07,7,1,1099,6,8,Late
ABM19,abm,asee_shstep09,9,1,689,4,8,Late
ABM19,abm,asee_shstep11,11,1,1126,3,8,Late
ABM19,abm,asee_shstep13,13,0,836,5,8,Late
ABM19,abm,asee_shstep15,15,0,766,2,8,Late
ABM19,abm,asee_shstep17,17,0,627,1,8,Late
ABM19,abm,asee_shstep05,5,1,987,2,9,Late
ABM19,abm,asee_shstep07,7,1,875,6,9,Late
ABM19,abm,asee_shstep09,9,1,684,1,9,Late
ABM19,abm,asee_shstep11,11,1,1044,5,9,Late
