subject,id,condition,word,trial,nounAnswer,rt,grammarType,wordType,sex,hearing,lang,equip
Subject231,919subject959,abm,ignore,61,0,1471,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,fumble,62,0,3013,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,relate,63,0,1892,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,brain,64,1,1393,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,casserolestep0,65,0,1825,noun,critical,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,lawyer,66,1,1374,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,bakery,67,1,2406,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,embody,68,0,1354,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,kidnap,69,0,1394,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,enroll,7,0,5087,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,acerbicstep20,70,0,1446,notnoun,critical,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,human,71,1,1625,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,guilty,72,0,1638,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,gullible,73,0,1378,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,image,74,1,3148,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,umbrella,75,1,1359,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,tobacco,76,1,2907,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,grapple,77,0,2389,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,wrinkle,78,0,6638,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,degree,79,1,1994,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,regular,8,0,2078,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,romantic,80,0,1508,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,gasolinestep0,81,1,2337,noun,critical,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,remind,82,0,1540,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,appear,83,0,1719,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,america,84,1,2951,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,secludedstep20,85,0,1688,notnoun,critical,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,sandalstep20,86,0,4847,noun,critical,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,saltystep20,87,0,1506,notnoun,critical,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,dragon,88,1,1387,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,avenue,89,0,1238,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,become,9,0,2119,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,immune,90,0,1615,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,vibrant,91,0,1464,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,momentary,92,0,1527,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,failure,93,0,1341,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,opaque,94,0,1471,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,hidden,95,0,1211,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,hamburger,96,1,1420,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,military,97,0,1355,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,overcome,98,0,1427,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,royalty,99,0,1415,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject231,919subject959,abm,weekly,0,0,5141,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,warrantee,1,1,2735,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,acerbicstep12,10,1,10331,notnoun,critical,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,superpowerstep12,11,1,12780,noun,critical,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,tutorial,12,1,3524,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,kidnap,13,0,2889,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,overcome,14,0,2427,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,camera,15,1,1599,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,saltystep14,16,0,3971,notnoun,critical,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,casserolestep12,17,1,1971,noun,critical,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,evolve,18,0,2375,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,pineapple,19,1,1273,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,basementstep11,2,1,2699,noun,critical,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,surrenderstep8,20,0,2183,notnoun,critical,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,yoghurt,21,1,1415,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,unique,22,0,2102,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,ballerina,23,1,2386,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,parrot,24,1,1373,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,dragon,25,1,1157,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,animal,26,1,1415,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,america,27,1,1676,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,momentary,28,0,1670,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,depend,29,0,2391,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,avenue,3,1,1771,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,around,30,0,1718,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,fumble,31,0,1866,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,eternal,32,1,9242,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,become,33,0,1854,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,typical,34,0,1412,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,wrinkle,35,1,1771,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,felony,36,1,2113,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,totally,37,0,2698,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,silverstep10,38,1,1466,noun,critical,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,develop,39,0,2727,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,grapple,4,0,4837,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,engine,40,1,1570,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,seaweedstep12,41,1,1651,noun,critical,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,guilty,42,0,2411,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,grammatical,43,0,7160,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,secondstep11,44,1,4961,noun,critical,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,anemia,45,1,4205,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,gullible,46,0,2099,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,embody,47,0,1472,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,remedial,48,0,4485,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,immune,49,0,5294,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,omelet,5,1,1388,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,harmful,50,0,2630,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,alone,51,0,1742,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,sidewalkstep8,52,1,1807,noun,critical,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,severalstep9,53,0,3101,notnoun,critical,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,honeymoon,54,1,3663,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,submarinestep10,55,1,1434,noun,critical,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,yell,56,0,3750,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,mineral,57,1,1362,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,document,58,1,1238,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,weekly,59,0,1862,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,brain,6,1,1543,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,parable,60,0,4277,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,royalty,61,1,2898,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,manually,62,0,5587,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,sabrestep10,63,1,5352,noun,critical,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,sufferstep8,64,0,1564,notnoun,critical,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,secludedstep10,65,0,2549,notnoun,critical,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,failure,66,0,1953,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,occupy,67,0,2498,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,garden,68,1,1220,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,beauty,69,0,2058,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,solidstep12,7,1,3015,notnoun,critical,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,opaque,70,0,2082,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,degree,71,1,1894,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,human,72,1,1318,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,relate,73,0,1302,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,orbital,74,0,4937,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,global,75,0,1341,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,annoying,76,0,1477,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,appear,77,0,1420,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,gasolinestep11,78,1,1277,noun,critical,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,bakery,79,1,1299,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,hamburger,8,1,1623,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,ironic,80,0,2028,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,freeze,81,0,1713,notnoun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,umbrella,82,1,1077,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
Subject232,920subject479,aam,energy,83,1,1191,noun,filler,Female,yes,biling,In-ear headphones/earbuds (cost more than $100)
